# static_c=1_k=2_n=500_b=-0.08_p=0
#
# N1	aoic	stdev
0	-0.954317	0.052627
5	-0.881902	0.0563066
10	-0.809099	0.0584167
15	-0.73617	0.0630666
20	-0.660918	0.0651797
25	-0.589818	0.0663342
30	-0.52341	0.0683863
35	-0.454013	0.0706539
40	-0.38824	0.0724051
45	-0.319717	0.0745695
50	-0.254477	0.0749552
55	-0.192212	0.0741421
60	-0.127944	0.0729338
65	-0.069718	0.0729487
70	-0.0102817	0.0762316
75	0.0495231	0.076218
80	0.102502	0.07617
85	0.151617	0.0767271
90	0.20432	0.0749273
95	0.25637	0.0748865
100	0.307446	0.0752174
105	0.351509	0.0740996
110	0.392842	0.0716591
115	0.437712	0.0709954
120	0.479276	0.0721429
125	0.514564	0.0714352
130	0.556855	0.0718254
135	0.587641	0.0660865
140	0.623694	0.0665394
145	0.663276	0.0659139
150	0.689071	0.0635387
155	0.72059	0.0621654
160	0.748178	0.0622969
165	0.774203	0.0594358
170	0.802195	0.060156
175	0.826442	0.0572117
180	0.848815	0.0544244
185	0.872728	0.0533348
190	0.894158	0.0530217
195	0.911835	0.0517012
200	0.931232	0.0496888
205	0.948533	0.0483077
210	0.967981	0.0453313
215	0.981903	0.0433614
220	0.999873	0.0418102
225	1.0144	0.0400366
230	1.02852	0.0388499
235	1.03994	0.0364484
240	1.05143	0.0351362
245	1.06295	0.0349956
250	1.07437	0.0312888
255	1.0849	0.0327281
260	1.09534	0.0289437
265	1.10462	0.0265876
270	1.1121	0.0268213
275	1.12025	0.0245527
280	1.12827	0.0244178
285	1.13701	0.0226776
290	1.14335	0.0216272
295	1.15051	0.0196539
300	1.15642	0.0186557
