# static_c=1_k=2_n=500_b=-0.08_p=0.1
#
# N1	aoic	stdev
0	-0.999597	0.0373119
5	-0.936595	0.0483757
10	-0.867084	0.0588764
15	-0.801423	0.0648213
20	-0.723611	0.0762467
25	-0.649258	0.0820195
30	-0.568232	0.0892804
35	-0.487896	0.0953749
40	-0.411506	0.101139
45	-0.336246	0.100591
50	-0.257953	0.105391
55	-0.176849	0.109171
60	-0.104536	0.106371
65	-0.0310427	0.109992
70	0.0418281	0.109419
75	0.108003	0.11229
80	0.171382	0.115087
85	0.226142	0.106328
90	0.288068	0.111242
95	0.343003	0.100307
100	0.397549	0.100216
105	0.439071	0.0975975
110	0.492257	0.090439
115	0.534375	0.0907694
120	0.580451	0.0896375
125	0.6147	0.0895661
130	0.653011	0.0845588
135	0.687839	0.078762
140	0.718577	0.0762799
145	0.750148	0.0741734
150	0.786884	0.0691586
155	0.808093	0.0663909
160	0.827117	0.0667213
165	0.853847	0.0636653
170	0.879289	0.0617566
175	0.893792	0.057345
180	0.917601	0.0566442
185	0.932097	0.0529821
190	0.953207	0.052009
195	0.97075	0.0498299
200	0.983237	0.0475612
205	0.999522	0.0455468
210	1.01583	0.041124
215	1.02544	0.042211
220	1.03733	0.0384426
225	1.04782	0.0371379
230	1.06283	0.0348855
235	1.06858	0.0339471
240	1.08139	0.0315715
245	1.09056	0.0290898
250	1.09946	0.0281319
255	1.10583	0.0280043
260	1.1139	0.0255135
265	1.12227	0.0240342
270	1.12875	0.0233163
275	1.13608	0.0216329
280	1.14142	0.020641
285	1.14831	0.0194041
290	1.15407	0.0189115
295	1.15996	0.0164425
300	1.16471	0.0161289
