# static_c=1_k=2_n=500_b=-0.08_p=0.3
#
# N1	aoic	stdev
0	-1.03432	0.00993583
5	-1.00185	0.0212041
10	-0.963506	0.0333794
15	-0.917208	0.0478693
20	-0.863693	0.0620941
25	-0.798155	0.0890832
30	-0.713522	0.113172
35	-0.626595	0.150136
40	-0.509268	0.189499
45	-0.406436	0.209707
50	-0.282943	0.213195
55	-0.154113	0.235419
60	-0.0228711	0.247204
65	0.0955657	0.236478
70	0.216011	0.232068
75	0.309052	0.20902
80	0.399021	0.194522
85	0.467321	0.179694
90	0.540802	0.172591
95	0.605767	0.148988
100	0.650769	0.138558
105	0.695568	0.12772
110	0.746071	0.117473
115	0.775521	0.104877
120	0.810793	0.0975445
125	0.830675	0.090502
130	0.862919	0.0828201
135	0.887949	0.0773366
140	0.905563	0.0782803
145	0.926935	0.0640449
150	0.947967	0.0614927
155	0.957832	0.0597324
160	0.977388	0.0539299
165	0.990698	0.05097
170	1.00284	0.0477305
175	1.01391	0.0444723
180	1.02565	0.0426646
185	1.03632	0.0421998
190	1.04397	0.0406652
195	1.0556	0.0350968
200	1.06248	0.0329848
205	1.07199	0.0317851
210	1.07827	0.0312373
215	1.08704	0.0274637
220	1.09382	0.0262844
225	1.09886	0.0251248
230	1.10859	0.0221713
235	1.11271	0.0223517
240	1.1181	0.0211669
245	1.12386	0.0199949
250	1.12937	0.0180964
255	1.13478	0.0170419
260	1.13964	0.0157244
265	1.14538	0.0145922
270	1.14976	0.0136006
275	1.15472	0.0133138
280	1.15826	0.0127036
285	1.16321	0.0119275
290	1.16729	0.0107271
295	1.17133	0.0100435
300	1.17568	0.00901936
