# static_c=1_k=2_n=500_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.03704	0.000683553
5	-1.02589	0.00427186
10	-1.01263	0.00749381
15	-0.99672	0.0616965
20	-0.974524	0.112088
25	-0.948796	0.161656
30	-0.889736	0.295175
35	-0.806725	0.417246
40	-0.678445	0.545348
45	-0.389499	0.742186
50	-0.0973692	0.81815
55	0.223328	0.800528
60	0.480831	0.714422
65	0.708533	0.56196
70	0.884312	0.341053
75	0.953589	0.216979
80	0.969091	0.178491
85	0.999465	0.0725715
90	1.01004	0.0477655
95	1.01705	0.0266157
100	1.02455	0.0229631
105	1.02809	0.0227968
110	1.03517	0.0187398
115	1.039	0.0188151
120	1.04382	0.0176348
125	1.04921	0.0158024
130	1.05395	0.0136159
135	1.05796	0.0132257
140	1.06286	0.0119201
145	1.06783	0.00994505
150	1.07164	0.0104686
155	1.07524	0.0104454
160	1.07907	0.0106939
165	1.08313	0.00966765
170	1.08684	0.00931757
175	1.09132	0.00752513
180	1.09503	0.00769897
185	1.09885	0.00728869
190	1.10313	0.00601491
195	1.10645	0.00630211
200	1.1102	0.00571812
205	1.11404	0.00502651
210	1.11716	0.00646279
215	1.12125	0.00508703
220	1.12495	0.00487472
225	1.12847	0.00488985
230	1.13207	0.00478313
235	1.13556	0.00400295
240	1.13909	0.00369041
245	1.14289	0.00340085
250	1.14624	0.00321327
255	1.14959	0.00345407
260	1.15329	0.002237
265	1.15641	0.00314486
270	1.16005	0.00253785
275	1.16343	0.00261468
280	1.16686	0.00214293
285	1.17017	0.0024036
290	1.17356	0.00191463
295	1.17682	0.00210194
300	1.1802	0.00166261
