# static_c=1_k=2_n=500_b=-0.08_p=0.5
#
# N1	aoic	stdev
0	-1.03718	0.00156507
5	-1.01982	0.00858989
10	-1.00017	0.0145176
15	-0.976815	0.0214523
20	-0.949423	0.0448457
25	-0.910014	0.0866075
30	-0.847228	0.171825
35	-0.778266	0.228168
40	-0.634656	0.362959
45	-0.464894	0.421596
50	-0.271778	0.489951
55	0.0313509	0.545265
60	0.191736	0.522914
65	0.410565	0.454082
70	0.587973	0.35842
75	0.713733	0.280938
80	0.780088	0.224249
85	0.829688	0.171456
90	0.869812	0.125302
95	0.905153	0.0998483
100	0.921239	0.0952871
105	0.942991	0.0777894
110	0.955881	0.0718068
115	0.971273	0.0610033
120	0.988211	0.0514042
125	0.996586	0.0473724
130	1.00797	0.0455431
135	1.01518	0.042435
140	1.02518	0.0368876
145	1.03106	0.0357941
150	1.0396	0.0339303
155	1.04698	0.0313072
160	1.05348	0.0309056
165	1.06013	0.0281639
170	1.06609	0.0261415
175	1.07348	0.0248106
180	1.07956	0.0216817
185	1.08527	0.0203315
190	1.0894	0.0200634
195	1.09439	0.0192239
200	1.09951	0.0169511
205	1.10434	0.0163312
210	1.10887	0.0159714
215	1.11374	0.0140532
220	1.11823	0.0127775
225	1.12241	0.0125143
230	1.12658	0.0123734
235	1.1304	0.0113736
240	1.13442	0.0104957
245	1.13923	0.0090073
250	1.14292	0.00949857
255	1.14656	0.00878242
260	1.15034	0.00804623
265	1.15471	0.00648127
270	1.15778	0.00707231
275	1.1614	0.00662465
280	1.16488	0.00697014
285	1.16865	0.0061474
290	1.1723	0.00539849
295	1.17568	0.00528215
300	1.17933	0.00456796
