# static_c=1_k=2_n=500_b=-0.1_p=0
#
# N1	aoic	stdev
0	-1.01794	0.0293063
5	-0.959038	0.0342337
10	-0.897799	0.0406081
15	-0.836216	0.0459185
20	-0.774259	0.0479662
25	-0.706056	0.0506964
30	-0.643554	0.0556078
35	-0.577007	0.0604178
40	-0.511918	0.0628118
45	-0.445262	0.0615454
50	-0.382084	0.061483
55	-0.316957	0.0673121
60	-0.251028	0.0675732
65	-0.195263	0.0676022
70	-0.135074	0.0698914
75	-0.0745449	0.0733059
80	-0.0157887	0.0698166
85	0.0457285	0.0739838
90	0.101285	0.071938
95	0.147646	0.0722429
100	0.19905	0.0723465
105	0.253727	0.0715457
110	0.297991	0.0689337
115	0.34199	0.0706407
120	0.387347	0.0719411
125	0.431402	0.0699371
130	0.470524	0.0695575
135	0.516128	0.0662489
140	0.545874	0.0683565
145	0.584214	0.0628702
150	0.616353	0.0624175
155	0.656736	0.0612049
160	0.685857	0.0612799
165	0.712094	0.0633203
170	0.746274	0.0600395
175	0.774164	0.0585239
180	0.796349	0.0599943
185	0.824868	0.0558951
190	0.848296	0.0563065
195	0.870507	0.0535603
200	0.893701	0.0502514
205	0.913812	0.0516141
210	0.931261	0.0480287
215	0.950767	0.0463487
220	0.969598	0.0448412
225	0.984415	0.0438238
230	1.00158	0.0428485
235	1.01334	0.0377958
240	1.02765	0.039175
245	1.04137	0.0372913
250	1.05262	0.0342459
255	1.06618	0.0342219
260	1.07537	0.0313765
265	1.08593	0.0300797
270	1.09581	0.0286459
275	1.10611	0.0275695
280	1.11595	0.0260331
285	1.12155	0.0246808
290	1.13079	0.022565
295	1.13829	0.0224241
300	1.14548	0.0206854
