# static_c=1_k=2_n=500_b=-0.1_p=0.1
#
# N1	aoic	stdev
0	-1.03663	0.0163825
5	-0.991436	0.0279061
10	-0.941574	0.0355275
15	-0.885624	0.0461908
20	-0.828207	0.0528168
25	-0.764339	0.0625047
30	-0.702591	0.0663052
35	-0.632826	0.0754515
40	-0.561449	0.0810113
45	-0.490258	0.0837563
50	-0.416526	0.0879221
55	-0.347443	0.0937521
60	-0.271309	0.0999588
65	-0.194884	0.099291
70	-0.127668	0.101235
75	-0.0573491	0.0994714
80	0.0112258	0.103811
85	0.069869	0.102765
90	0.14404	0.101191
95	0.194564	0.0976242
100	0.261945	0.0998328
105	0.315034	0.0977047
110	0.369822	0.0940145
115	0.418247	0.0958994
120	0.465911	0.0946423
125	0.510246	0.0893734
130	0.556464	0.0878702
135	0.593967	0.0853479
140	0.632512	0.0815941
145	0.665593	0.0819745
150	0.697584	0.0732318
155	0.731736	0.0734412
160	0.765171	0.072002
165	0.792143	0.0692436
170	0.81373	0.0649255
175	0.840019	0.0609795
180	0.866716	0.0599685
185	0.886635	0.0572806
190	0.906556	0.0568457
195	0.929583	0.0556644
200	0.94555	0.0524702
205	0.963498	0.0499681
210	0.978479	0.0473599
215	0.994113	0.0438411
220	1.00961	0.0422569
225	1.02147	0.0409038
230	1.03547	0.0387093
235	1.04725	0.0375728
240	1.05628	0.0353426
245	1.0698	0.0322937
250	1.07998	0.0317533
255	1.0881	0.0309526
260	1.09722	0.0290801
265	1.10649	0.0276212
270	1.11557	0.0246936
275	1.1226	0.0238925
280	1.12917	0.0229684
285	1.1361	0.0207296
290	1.14285	0.0204068
295	1.14842	0.0189254
300	1.15513	0.0169065
