# static_c=1_k=2_n=500_b=-0.1_p=0.3
#
# N1	aoic	stdev
0	-1.04589	0.00368031
5	-1.02287	0.0135746
10	-0.997708	0.0184461
15	-0.964004	0.0289231
20	-0.929056	0.0373592
25	-0.883943	0.0526504
30	-0.833456	0.0627175
35	-0.767344	0.0872176
40	-0.705116	0.0960047
45	-0.618787	0.129643
50	-0.532792	0.141355
55	-0.423375	0.170573
60	-0.319327	0.190992
65	-0.206979	0.198117
70	-0.0931069	0.213083
75	0.0142379	0.208064
80	0.117244	0.206902
85	0.223773	0.212719
90	0.3196	0.196196
95	0.39837	0.176492
100	0.4711	0.17164
105	0.54113	0.154682
110	0.593291	0.147121
115	0.641519	0.133148
120	0.689071	0.11966
125	0.729334	0.115368
130	0.767677	0.0974173
135	0.800629	0.0959178
140	0.82285	0.0906392
145	0.8567	0.0838242
150	0.875955	0.0786153
155	0.901226	0.0699923
160	0.920835	0.0671494
165	0.93721	0.0640847
170	0.952177	0.0582373
175	0.967887	0.0556034
180	0.984	0.051735
185	0.998271	0.0478088
190	1.0114	0.0453269
195	1.02229	0.0427531
200	1.0332	0.0402773
205	1.04341	0.0388627
210	1.05404	0.0357371
215	1.06337	0.0343766
220	1.07182	0.0310675
225	1.0785	0.0314105
230	1.08826	0.0274471
235	1.09662	0.0257383
240	1.10166	0.0265842
245	1.10905	0.0219501
250	1.11525	0.0218749
255	1.12118	0.0211233
260	1.1276	0.0181845
265	1.13297	0.0180235
270	1.1384	0.0170557
275	1.14396	0.0156141
280	1.14891	0.0148739
285	1.15374	0.0130152
290	1.1582	0.0130875
295	1.16214	0.0123751
300	1.16635	0.011802
