# static_c=1_k=2_n=500_b=-0.1_p=0.7
#
# N1	aoic	stdev
0	-1.0459	0.00065686
5	-1.03691	0.00311051
10	-1.02634	0.00586148
15	-1.01468	0.00827147
20	-1.00187	0.0109233
25	-0.985544	0.0162352
30	-0.96321	0.10156
35	-0.940602	0.109942
40	-0.905986	0.160791
45	-0.824144	0.317302
50	-0.704863	0.468552
55	-0.49127	0.626988
60	-0.224494	0.731809
65	0.113315	0.759206
70	0.367495	0.714623
75	0.584498	0.610974
80	0.793369	0.441648
85	0.913323	0.255578
90	0.953159	0.183821
95	0.981404	0.113794
100	0.996365	0.086653
105	1.00801	0.0430722
110	1.01571	0.0313773
115	1.02245	0.0255304
120	1.02848	0.0229737
125	1.03386	0.0214714
130	1.03799	0.0219093
135	1.04345	0.0189845
140	1.04841	0.0186745
145	1.05355	0.0176056
150	1.05858	0.0150919
155	1.06268	0.014687
160	1.06747	0.0140347
165	1.07156	0.0135496
170	1.07602	0.012356
175	1.08026	0.0115549
180	1.08492	0.0110818
185	1.08861	0.0105634
190	1.09301	0.00910159
195	1.09679	0.00903408
200	1.10125	0.00765607
205	1.10461	0.00867128
210	1.10878	0.00798962
215	1.11248	0.00712718
220	1.11594	0.00713992
225	1.12005	0.0064498
230	1.12384	0.00557348
235	1.12752	0.00592437
240	1.13118	0.00560712
245	1.13484	0.00484216
250	1.13825	0.00533752
255	1.14175	0.00492142
260	1.14543	0.00437743
265	1.1493	0.00350644
270	1.15259	0.00399002
275	1.15609	0.00387147
280	1.15966	0.00352104
285	1.16324	0.00264754
290	1.16663	0.00253263
295	1.16994	0.00286163
300	1.17344	0.00252455
