# static_c=1_k=2_n=500_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.04616	0.000549526
5	-1.03347	0.00657949
10	-1.01835	0.0107534
15	-1.00155	0.0159605
20	-0.979888	0.0218269
25	-0.955906	0.0281508
30	-0.926147	0.0406686
35	-0.88776	0.0676694
40	-0.835515	0.127818
45	-0.762798	0.179748
50	-0.658049	0.26267
55	-0.526373	0.334582
60	-0.324588	0.423515
65	-0.136551	0.452518
70	0.075298	0.452717
75	0.264168	0.452112
80	0.437977	0.396419
85	0.588988	0.31875
90	0.684718	0.25426
95	0.752677	0.201882
100	0.807757	0.169304
105	0.855163	0.122222
110	0.878813	0.106474
115	0.906508	0.0941198
120	0.92673	0.0817809
125	0.944016	0.071236
130	0.960944	0.0641552
135	0.975049	0.0568397
140	0.984055	0.0566267
145	0.99884	0.0479661
150	1.00834	0.0452028
155	1.01509	0.0434548
160	1.02564	0.0384698
165	1.03668	0.0349407
170	1.04208	0.0342457
175	1.0516	0.0301885
180	1.05864	0.0285998
185	1.06508	0.0271036
190	1.07128	0.0251242
195	1.07678	0.0255029
200	1.0829	0.0222663
205	1.08769	0.0217824
210	1.09484	0.0202884
215	1.10028	0.0181815
220	1.10484	0.018217
225	1.10901	0.0169059
230	1.11441	0.0158136
235	1.11956	0.0145762
240	1.12347	0.0148349
245	1.12836	0.0124961
250	1.13308	0.0111108
255	1.13708	0.011078
260	1.14121	0.01059
265	1.14522	0.00959863
270	1.14921	0.00909867
275	1.15323	0.00836296
280	1.1563	0.0089842
285	1.16104	0.00665011
290	1.16444	0.00700202
295	1.16838	0.00637745
300	1.17166	0.00641392
