# static_c=1_k=2_n=100_b=-0.02_p=0.3
#
# N1	aoic	stdev
0	-0.425572	0.601984
1	-0.26027	0.628594
2	-0.097581	0.622177
3	-0.0170007	0.611377
4	0.157727	0.586756
5	0.231633	0.557247
6	0.364472	0.515281
7	0.409917	0.490908
8	0.546806	0.409697
9	0.579956	0.395714
10	0.663614	0.352324
11	0.713677	0.321721
12	0.746424	0.283963
13	0.79428	0.263905
14	0.82593	0.23542
15	0.858976	0.21168
16	0.88773	0.177952
17	0.894914	0.171271
18	0.922005	0.15891
19	0.932579	0.163626
20	0.947977	0.146978
21	0.966793	0.124967
22	0.987845	0.107706
23	0.9941	0.109276
24	1.00562	0.103825
25	1.01586	0.0954513
26	1.02395	0.0879757
27	1.03562	0.0854075
28	1.03967	0.0822212
29	1.05491	0.0753561
30	1.06307	0.0691504
31	1.06695	0.0690303
32	1.07611	0.0571446
33	1.08088	0.0573831
34	1.08626	0.0550104
35	1.0933	0.0504843
36	1.09912	0.0475182
37	1.10719	0.0413054
38	1.11017	0.0422865
39	1.11655	0.0378545
40	1.12107	0.0336602
41	1.12479	0.0355124
42	1.12899	0.0336256
43	1.13242	0.0351587
44	1.13889	0.0277952
45	1.14336	0.0250582
46	1.14614	0.026685
47	1.15103	0.023023
48	1.15484	0.0231778
49	1.15875	0.0208724
50	1.16228	0.0193096
51	1.16725	0.014956
52	1.16959	0.019001
53	1.17339	0.0160218
54	1.17685	0.016216
55	1.18147	0.0112402
56	1.18416	0.0136634
57	1.18731	0.0129918
58	1.19155	0.0088787
59	1.19485	0.00781753
60	1.19812	0.00729261
