# static_c=1_k=2_n=100_b=-0.02_p=0.5
#
# N1	aoic	stdev
0	-0.459159	0.81586
1	-0.270233	0.860123
2	-0.146835	0.857087
3	0.0565455	0.863186
4	0.188233	0.821423
5	0.377352	0.77416
6	0.48333	0.696478
7	0.5817	0.634974
8	0.684587	0.565485
9	0.754227	0.487334
10	0.827891	0.400557
11	0.886566	0.322585
12	0.913008	0.291282
13	0.928553	0.253783
14	0.967288	0.190263
15	0.975426	0.177444
16	0.994551	0.144049
17	1.01053	0.114444
18	1.01224	0.107722
19	1.02995	0.0816304
20	1.03617	0.0779759
21	1.04141	0.0772934
22	1.04783	0.0620145
23	1.05349	0.0579338
24	1.05973	0.052636
25	1.0637	0.0503033
26	1.06728	0.0505107
27	1.07662	0.0367564
28	1.08097	0.0383929
29	1.08614	0.0341819
30	1.09103	0.029065
31	1.09192	0.0351175
32	1.09695	0.0330261
33	1.10219	0.0282141
34	1.10691	0.023208
35	1.11033	0.0246203
36	1.11366	0.0241898
37	1.1184	0.0208134
38	1.12255	0.0183651
39	1.12581	0.0191516
40	1.12941	0.0194649
41	1.13305	0.0166436
42	1.13747	0.013863
43	1.14084	0.013714
44	1.1442	0.0136385
45	1.14774	0.0124387
46	1.15137	0.0121402
47	1.15493	0.00980793
48	1.15781	0.011934
49	1.16049	0.0140676
50	1.16526	0.00764962
51	1.16834	0.00872366
52	1.17163	0.0101364
53	1.17535	0.0060162
54	1.17821	0.00922966
55	1.18155	0.00626204
56	1.18492	0.0061299
57	1.18803	0.00671495
58	1.19129	0.00753672
59	1.19483	0.00474793
60	1.19778	0.00545764
