# static_c=1_k=2_n=500_b=-0.06_p=0.3
#
# N1	aoic	stdev
0	-1.00608	0.0331943
5	-0.956649	0.0539028
10	-0.894898	0.0825375
15	-0.822035	0.0956396
20	-0.721502	0.164762
25	-0.625014	0.18399
30	-0.501518	0.215005
35	-0.343382	0.263457
40	-0.201528	0.268283
45	-0.0701862	0.274777
50	0.0718514	0.271826
55	0.195633	0.260615
60	0.30895	0.247919
65	0.423442	0.223045
70	0.482375	0.208176
75	0.571194	0.177513
80	0.617385	0.162606
85	0.685108	0.135782
90	0.72229	0.126684
95	0.765591	0.113935
100	0.795328	0.110029
105	0.827507	0.100325
110	0.853157	0.0930248
115	0.877619	0.0844262
120	0.90081	0.076079
125	0.916331	0.0697954
130	0.936193	0.0642144
135	0.951013	0.0603448
140	0.964867	0.0576547
145	0.982136	0.0515009
150	0.992595	0.0504689
155	1.00664	0.0462507
160	1.01622	0.0435208
165	1.02686	0.0423519
170	1.03638	0.0401701
175	1.04569	0.0371852
180	1.05525	0.0341762
185	1.06249	0.0330596
190	1.07089	0.0320246
195	1.07695	0.0299836
200	1.08378	0.0281083
205	1.09081	0.0265287
210	1.09915	0.0239379
215	1.10353	0.023876
220	1.11093	0.0213842
225	1.11573	0.0202763
230	1.12127	0.0191702
235	1.12597	0.0188614
240	1.1304	0.0177319
245	1.13682	0.0159304
250	1.14067	0.0155192
255	1.14542	0.0154778
260	1.1503	0.0134472
265	1.15491	0.0126521
270	1.15924	0.0119682
275	1.16353	0.0109814
280	1.16685	0.010384
285	1.17159	0.00954857
290	1.1752	0.00947352
295	1.17919	0.00881359
300	1.18327	0.00769455
