# static_c=1_k=2_n=500_b=-0.06_p=0.1
#
# N1	aoic	stdev
0	-0.896447	0.0778477
5	-0.810402	0.083986
10	-0.727075	0.0989693
15	-0.641756	0.102394
20	-0.555543	0.104968
25	-0.463383	0.113305
30	-0.379208	0.120363
35	-0.295483	0.122975
40	-0.215676	0.120869
45	-0.13181	0.123216
50	-0.0589102	0.12219
55	0.0213821	0.120095
60	0.0905934	0.120424
65	0.166292	0.116718
70	0.22004	0.117312
75	0.279749	0.116929
80	0.337359	0.106359
85	0.392652	0.100841
90	0.441924	0.10682
95	0.482225	0.102796
100	0.532783	0.0950598
105	0.575988	0.0918003
110	0.614863	0.0855131
115	0.652801	0.0857158
120	0.68411	0.0833804
125	0.718194	0.0799548
130	0.744122	0.0784076
135	0.775789	0.0745604
140	0.799139	0.0707777
145	0.824674	0.0674416
150	0.850713	0.0648172
155	0.87434	0.0602127
160	0.893795	0.0580677
165	0.907263	0.0593843
170	0.931191	0.0541576
175	0.948027	0.0546273
180	0.964179	0.0475207
185	0.980025	0.0481069
190	0.993738	0.044733
195	1.00622	0.042857
200	1.02029	0.0408752
205	1.03228	0.0375717
210	1.04382	0.0364799
215	1.05508	0.036491
220	1.06486	0.0329956
225	1.0745	0.0324561
230	1.08325	0.0308854
235	1.09352	0.029098
240	1.09894	0.028041
245	1.10845	0.0259764
250	1.11574	0.0247124
255	1.12394	0.0238199
260	1.12976	0.0212292
265	1.13585	0.0205231
270	1.14232	0.0201249
275	1.1479	0.0187249
280	1.1551	0.0171464
285	1.15918	0.0161899
290	1.16496	0.015516
295	1.16995	0.0147375
300	1.17437	0.0137596
