# static_c=1_k=2_n=500_b=-0.06_p=0.5
#
# N1	aoic	stdev
0	-1.02706	0.00559132
5	-1.00516	0.0146291
10	-0.975726	0.0669014
15	-0.931041	0.131678
20	-0.860532	0.254052
25	-0.769445	0.328277
30	-0.582389	0.480876
35	-0.371584	0.569107
40	-0.135176	0.600933
45	0.165014	0.601772
50	0.413067	0.534958
55	0.58063	0.421612
60	0.718305	0.333535
65	0.810036	0.229766
70	0.854448	0.191806
75	0.903969	0.128961
80	0.931346	0.0931707
85	0.950013	0.0717657
90	0.963538	0.0680378
95	0.98008	0.0571574
100	0.991143	0.0466181
105	0.998349	0.049095
110	1.01042	0.04416
115	1.01681	0.0386275
120	1.02555	0.0360275
125	1.03165	0.0336628
130	1.03823	0.0313914
135	1.04623	0.0288099
140	1.05423	0.0252394
145	1.0578	0.0256519
150	1.06268	0.025006
155	1.06939	0.0208671
160	1.07403	0.0213846
165	1.08033	0.0186282
170	1.08313	0.0192362
175	1.08886	0.0180301
180	1.09506	0.0154322
185	1.09791	0.0158732
190	1.1034	0.0140536
195	1.10804	0.0132954
200	1.11242	0.0120204
205	1.11612	0.0121009
210	1.11971	0.011739
215	1.12394	0.0108454
220	1.12848	0.00996484
225	1.13253	0.00921296
230	1.13607	0.00896382
235	1.14025	0.00841106
240	1.14375	0.00797102
245	1.14711	0.00798599
250	1.15089	0.00733601
255	1.15463	0.00693775
260	1.15812	0.00692913
265	1.16197	0.00596534
270	1.16551	0.00556663
275	1.16876	0.00550411
280	1.17254	0.00494746
285	1.17559	0.00529139
290	1.17918	0.00471408
295	1.1829	0.00374115
300	1.18574	0.00421593
