# static_c=1_k=2_n=500_b=-0.06_p=0.9
#
# N1	aoic	stdev
0	-1.02572	0.0630371
5	-1.01596	0.0629322
10	-1.00662	0.00471046
15	-0.952602	0.283141
20	-0.851934	0.484039
25	-0.758251	0.596598
30	-0.543049	0.781584
35	-0.208174	0.922092
40	0.0955543	0.939215
45	0.418372	0.850052
50	0.706221	0.666147
55	0.869517	0.478046
60	0.946996	0.323195
65	1.00124	0.165158
70	1.01144	0.129696
75	1.02478	0.0553835
80	1.03009	0.0350944
85	1.03509	0.00172185
90	1.03886	0.00186861
95	1.0426	0.00234362
100	1.04649	0.00194272
105	1.05029	0.00198735
110	1.05398	0.00233666
115	1.05776	0.0018637
120	1.06152	0.00166932
125	1.06526	0.00220708
130	1.0689	0.00208012
135	1.07263	0.00206578
140	1.07621	0.00171365
145	1.07992	0.00181505
150	1.0836	0.00175806
155	1.08715	0.00195871
160	1.09085	0.00208635
165	1.09449	0.00181266
170	1.09816	0.00176818
175	1.10155	0.00178976
180	1.10506	0.0018499
185	1.10864	0.00192836
190	1.11218	0.00174503
195	1.11584	0.0016671
200	1.11931	0.00174429
205	1.12262	0.00170113
210	1.12614	0.00169902
215	1.12971	0.00165427
220	1.13316	0.00168298
225	1.1366	0.00164938
230	1.14004	0.00163216
235	1.14338	0.00157672
240	1.14678	0.00167494
245	1.15027	0.00164594
250	1.15364	0.0015117
255	1.15704	0.00165939
260	1.16035	0.00157834
265	1.16371	0.00152131
270	1.16704	0.00151733
275	1.17027	0.00149518
280	1.1736	0.00149875
285	1.17694	0.00150626
290	1.18025	0.00154475
295	1.18353	0.00145293
300	1.18675	0.0015033
