# dynamic_c=1_k=2_n=500_b=-0.04_p=0.9
#
# N1	aoic	stdev
0	-1.00655	0.210368
5	-0.960489	0.337487
10	-0.885457	0.479653
15	-0.735159	0.66795
20	-0.586165	0.767931
25	-0.244826	0.925832
30	0.0702405	0.957594
35	0.393638	0.889696
40	0.6146	0.771281
45	0.819435	0.580553
50	0.928164	0.415968
55	0.982017	0.297027
60	1.031	0.0972169
65	1.03672	0.0781443
70	1.04408	0.000359304
75	1.04792	0.000384545
80	1.05174	0.000375511
85	1.05557	0.000373444
90	1.05936	0.000398918
95	1.06314	0.000380277
100	1.0669	0.000392172
105	1.07064	0.000382931
110	1.07437	0.000395865
115	1.07805	0.000390889
120	1.08176	0.00039352
125	1.08544	0.000407791
130	1.08913	0.000407697
135	1.09275	0.000403046
140	1.0964	0.000395486
145	1.10001	0.000396029
150	1.10361	0.000413722
155	1.1072	0.000432971
160	1.11078	0.000416196
165	1.11431	0.000419652
170	1.11787	0.000413116
175	1.12139	0.000405726
180	1.12495	0.000417412
185	1.12844	0.000407495
190	1.13193	0.000388417
195	1.13542	0.000430485
200	1.13888	0.000403096
205	1.14233	0.000390009
210	1.14581	0.000401365
215	1.14921	0.000401299
220	1.15262	0.000394726
225	1.15603	0.000389464
230	1.15942	0.000399007
235	1.16282	0.000390096
240	1.16618	0.000401509
245	1.16954	0.000388523
250	1.17286	0.000375996
255	1.1762	0.000378277
260	1.17953	0.000374749
265	1.18283	0.000378716
270	1.18614	0.000360843
275	1.18943	0.000365571
280	1.19275	0.000358197
285	1.196	0.000373918
290	1.19924	0.000354394
295	1.20248	0.000353867
300	1.20575	0.000349479
