# dynamic_c=1_k=2_n=500_b=-0.02_p=0.1
#
# N1	aoic	stdev
0	-0.658649	0.304866
5	-0.473634	0.321904
10	-0.291254	0.319193
15	-0.101722	0.305721
20	0.055996	0.282818
25	0.188912	0.261312
30	0.320858	0.24416
35	0.440009	0.245181
40	0.569257	0.228785
45	0.666512	0.216213
50	0.764157	0.179379
55	0.83557	0.147703
60	0.898319	0.115833
65	0.94746	0.0848579
70	0.969598	0.0746054
75	0.99792	0.0581758
80	1.01852	0.0478858
85	1.03463	0.036034
90	1.0461	0.0276575
95	1.05284	0.025409
100	1.06184	0.0201388
105	1.06927	0.0175311
110	1.07535	0.0136682
115	1.08031	0.0119465
120	1.08569	0.00875436
125	1.09006	0.00800911
130	1.09422	0.00746717
135	1.09865	0.00570999
140	1.10278	0.00391123
145	1.10652	0.00375735
150	1.11005	0.00409391
155	1.11393	0.00260212
160	1.11751	0.00245487
165	1.12111	0.0021937
170	1.12459	0.00177931
175	1.12811	0.00182154
180	1.13164	0.00127805
185	1.13509	0.00107832
190	1.13853	0.00156559
195	1.14203	0.000604116
200	1.14546	0.000433834
205	1.14885	0.000755919
210	1.15222	0.000636339
215	1.15562	0.000511463
220	1.15896	0.000902082
225	1.16236	0.000728047
230	1.1657	0.000552292
235	1.16906	0.00043637
240	1.17238	0.000460733
245	1.17573	0.000424559
250	1.17902	0.000427668
255	1.18229	0.000413333
260	1.18561	0.000411666
265	1.18887	0.000398453
270	1.19216	0.000416378
275	1.19542	0.000401021
280	1.19867	0.000414214
285	1.2019	0.000412184
290	1.20513	0.00040542
295	1.20835	0.000384263
300	1.21158	0.00038664
