# dynamic_c=1_k=4_n=500_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.05668	7.98967e-05
5	-1.04844	0.00149701
10	-1.03907	0.00297546
15	-1.02833	0.00452276
20	-1.01647	0.00574681
25	-1.00338	0.00719582
30	-0.988539	0.00864734
35	-0.972559	0.00982635
40	-0.950698	0.0876322
45	-0.920912	0.149415
50	-0.848857	0.264635
55	-0.738062	0.395328
60	-0.621276	0.53051
65	-0.360679	0.743168
70	-0.129883	0.830815
75	0.26244	0.853137
80	0.565465	0.752463
85	0.804396	0.566672
90	0.95154	0.351212
95	1.01301	0.186887
100	1.03613	0.0703052
105	1.0419	0.0434777
110	1.04726	0.00030912
115	1.05121	0.000306858
120	1.05516	0.0003198
125	1.05908	0.000316242
130	1.06298	0.000315157
135	1.06687	0.000341494
140	1.07072	0.000327879
145	1.0746	0.000325258
150	1.0784	0.00033059
155	1.0822	0.00031873
160	1.08602	0.000337925
165	1.0898	0.000331274
170	1.09354	0.000338728
175	1.09731	0.000339758
180	1.10104	0.000328409
185	1.10474	0.000325253
190	1.10844	0.000340116
195	1.11211	0.000338263
200	1.11578	0.000335491
205	1.11945	0.000330717
210	1.12305	0.000330347
215	1.12668	0.000323266
220	1.13029	0.000320059
225	1.13389	0.000318611
230	1.13747	0.000322132
235	1.14104	0.000303761
240	1.14457	0.000319009
245	1.1481	0.00031025
250	1.15163	0.000307035
255	1.15514	0.0003115
260	1.15865	0.000308758
265	1.16213	0.000298333
270	1.16559	0.0002943
275	1.16906	0.000294319
280	1.1725	0.00028089
285	1.17593	0.000301771
290	1.17936	0.000289794
295	1.18276	0.000286251
300	1.18616	0.000277434
