# dynamic_c=1_k=4_n=500_b=-0.1_p=0.9
#
# N1	aoic	stdev
0	-1.05631	0.00010954
5	-1.04861	0.000172317
10	-1.04069	0.00024262
15	-1.03248	0.000294452
20	-1.02395	0.000370942
25	-1.01503	0.000463492
30	-1.00373	0.0627989
35	-0.995726	0.000823719
40	-0.974598	0.12454
45	-0.885266	0.198639
50	-0.801463	0.310973
55	-0.709387	0.443814
60	-0.557444	0.609827
65	-0.313266	0.7745
70	-0.0295728	0.85975
75	0.271099	0.855625
80	0.512498	0.77973
85	0.773999	0.599985
90	0.943679	0.369542
95	0.996211	0.248322
100	1.03599	0.0711896
105	1.04317	0.000297146
110	1.04563	0.0487458
115	1.05113	0.000307219
120	1.05507	0.000308269
125	1.059	0.000314741
130	1.06291	0.000324292
135	1.06679	0.000324061
140	1.07067	0.000309596
145	1.07453	0.000316549
150	1.07835	0.000313163
155	1.08217	0.000320673
160	1.08596	0.00030526
165	1.08975	0.000309451
170	1.0935	0.000324691
175	1.09726	0.000314852
180	1.10099	0.000308456
185	1.10468	0.000314015
190	1.10839	0.00029612
195	1.11206	0.000317328
200	1.11573	0.000309274
205	1.11938	0.000304083
210	1.12302	0.000305564
215	1.12663	0.000294641
220	1.13025	0.000300303
225	1.13384	0.000293561
230	1.13741	0.000290726
235	1.14096	0.000303779
240	1.14452	0.000299699
245	1.14805	0.000286832
250	1.15158	0.000297988
255	1.15508	0.000284714
260	1.15857	0.000289702
265	1.16202	0.000285346
270	1.16551	0.000276743
275	1.16897	0.000275547
280	1.17242	0.000268281
285	1.17583	0.000279945
290	1.17926	0.000281579
295	1.18266	0.000266868
300	1.18603	0.000264479
