# dynamic_c=1_k=2_n=100_b=-0.08_p=0.1
#
# N1	aoic	stdev
0	-1.04158	0.0374228
1	-1.00799	0.0702632
2	-0.964105	0.0979684
3	-0.908286	0.130736
4	-0.857817	0.132497
5	-0.783142	0.178289
6	-0.699441	0.224593
7	-0.629487	0.234581
8	-0.520956	0.27199
9	-0.437736	0.278568
10	-0.320108	0.302618
11	-0.236673	0.297821
12	-0.114008	0.306479
13	-0.0290684	0.309802
14	0.0814081	0.309016
15	0.175026	0.31113
16	0.255412	0.310046
17	0.335249	0.302306
18	0.436528	0.292001
19	0.48621	0.281143
20	0.580918	0.264987
21	0.641808	0.256887
22	0.697447	0.234856
23	0.7489	0.229837
24	0.791852	0.204512
25	0.836956	0.187147
26	0.863088	0.186893
27	0.907836	0.162282
28	0.925545	0.15589
29	0.96344	0.139452
30	0.990573	0.120343
31	1.00342	0.112576
32	1.02385	0.102605
33	1.04048	0.0837353
34	1.05687	0.0751773
35	1.0661	0.0720588
36	1.07715	0.0607059
37	1.0846	0.0573466
38	1.09194	0.0531732
39	1.1005	0.0469947
40	1.10461	0.0491949
41	1.11564	0.0315361
42	1.12097	0.0303217
43	1.12447	0.0304206
44	1.12882	0.0277775
45	1.13432	0.0241965
46	1.13955	0.0228774
47	1.14373	0.0196688
48	1.14766	0.0163138
49	1.1516	0.0138948
50	1.15524	0.0150474
51	1.16009	0.00801527
52	1.16374	0.00728602
53	1.16696	0.00937389
54	1.17093	0.00583361
55	1.17398	0.00822304
56	1.17778	0.00625684
57	1.18113	0.00554824
58	1.1848	0.00303259
59	1.18836	0.000976172
60	1.1915	0.00348925
