# dynamic_c=1_k=2_n=100_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.01072	0.25954
1	-0.982317	0.324795
2	-0.947287	0.39174
3	-0.891588	0.484286
4	-0.848922	0.535806
5	-0.811014	0.571633
6	-0.704178	0.68044
7	-0.535149	0.790639
8	-0.423127	0.813586
9	-0.296587	0.851809
10	-0.194721	0.871197
11	0.00614106	0.8986
12	0.148714	0.891464
13	0.318188	0.860449
14	0.446676	0.816019
15	0.539371	0.77069
16	0.670398	0.689199
17	0.782568	0.593798
18	0.8673	0.498299
19	0.93333	0.402451
20	0.981659	0.310786
21	1.00229	0.266109
22	1.04165	0.134423
23	1.04742	0.122497
24	1.06009	0.0440546
25	1.06541	0.00112022
26	1.06918	0.00116275
27	1.07306	0.00116281
28	1.0768	0.00119521
29	1.08059	0.00115583
30	1.08433	0.001159
31	1.08805	0.00118431
32	1.09188	0.00116854
33	1.09561	0.00121346
34	1.09927	0.00106436
35	1.10296	0.00116923
36	1.10664	0.00115701
37	1.11026	0.00113713
38	1.11389	0.00109955
39	1.11756	0.00109697
40	1.12115	0.00114504
41	1.12475	0.00118071
42	1.12825	0.00116365
43	1.13187	0.00107986
44	1.13547	0.00109198
45	1.13897	0.00109036
46	1.14249	0.00107993
47	1.14608	0.00109252
48	1.1495	0.00109031
49	1.15305	0.00106244
50	1.15642	0.001077
51	1.15993	0.00106848
52	1.1634	0.00108861
53	1.16678	0.00106603
54	1.17028	0.00103775
55	1.1736	0.0010336
56	1.17712	0.00100194
57	1.18045	0.000993953
58	1.18386	0.000999824
59	1.1872	0.00101679
60	1.1905	0.000983207
