# dynamic_c=1_k=2_n=100_b=-0.08_p=0.9
#
# N1	aoic	stdev
0	-0.997802	0.300642
1	-0.979488	0.330223
2	-0.936879	0.414088
3	-0.896136	0.476911
4	-0.844657	0.545087
5	-0.762078	0.638482
6	-0.681557	0.706839
7	-0.57282	0.765501
8	-0.421711	0.814301
9	-0.227845	0.87966
10	-0.159719	0.882767
11	0.0119062	0.899813
12	0.115112	0.892458
13	0.295125	0.865976
14	0.463742	0.810475
15	0.614713	0.730233
16	0.709253	0.660569
17	0.782802	0.593552
18	0.834952	0.537287
19	0.925851	0.413816
20	0.972783	0.329839
21	1.0089	0.245723
22	1.02555	0.201979
23	1.04938	0.104639
24	1.05491	0.0914312
25	1.06037	0.0772804
26	1.06837	0.00122232
27	1.07088	0.0422229
28	1.07605	0.00121398
29	1.07988	0.00120923
30	1.0836	0.00122644
31	1.08734	0.00115035
32	1.09116	0.00119506
33	1.09472	0.00118616
34	1.09856	0.00118797
35	1.10227	0.00114274
36	1.10587	0.00113236
37	1.10953	0.00119376
38	1.11317	0.00116743
39	1.11677	0.00118296
40	1.12045	0.00118516
41	1.12405	0.001198
42	1.12765	0.00121364
43	1.13122	0.00113828
44	1.13474	0.00116164
45	1.13827	0.00114972
46	1.14182	0.00115031
47	1.14532	0.00110113
48	1.14885	0.0011511
49	1.1523	0.00110906
50	1.1558	0.00114778
51	1.15923	0.00110043
52	1.16266	0.00104665
53	1.16617	0.00111436
54	1.16961	0.00104322
55	1.17297	0.00106593
56	1.17635	0.00106471
57	1.17981	0.00102704
58	1.18307	0.0010394
59	1.18657	0.00103093
60	1.18991	0.00103387
