# dynamic_c=1_k=2_n=100_b=-0.08_p=0.3
#
# N1	aoic	stdev
0	-1.02654	0.193356
1	-1.0103	0.208085
2	-0.986789	0.203701
3	-0.920536	0.339123
4	-0.894107	0.340957
5	-0.847769	0.383676
6	-0.77286	0.471684
7	-0.665901	0.565953
8	-0.535256	0.658296
9	-0.435664	0.693254
10	-0.286976	0.736595
11	-0.069697	0.78271
12	0.0990517	0.779421
13	0.262387	0.762918
14	0.43007	0.706892
15	0.615272	0.629757
16	0.752924	0.530639
17	0.845109	0.441456
18	0.915068	0.360905
19	0.991913	0.235023
20	1.02111	0.165112
21	1.03968	0.100809
22	1.0507	0.0543719
23	1.05837	0.00684569
24	1.06255	0.00102162
25	1.0657	0.016973
26	1.07025	0.00101453
27	1.07397	0.00105607
28	1.07784	0.00106833
29	1.08151	0.00103904
30	1.08523	0.00111122
31	1.089	0.00106089
32	1.09272	0.00105969
33	1.09641	0.00105799
34	1.10015	0.0010853
35	1.10385	0.00108579
36	1.10746	0.00108998
37	1.11117	0.00111908
38	1.11469	0.00106345
39	1.11839	0.00111917
40	1.122	0.00111183
41	1.12559	0.00112802
42	1.12914	0.00107188
43	1.13274	0.00108806
44	1.13637	0.0011196
45	1.13985	0.00109542
46	1.14338	0.00109425
47	1.14687	0.00107767
48	1.15044	0.00106854
49	1.15394	0.00104488
50	1.15734	0.00109587
51	1.16078	0.00106744
52	1.16432	0.00101361
53	1.16774	0.000997895
54	1.17114	0.00103862
55	1.1745	0.000998703
56	1.17793	0.000963414
57	1.1813	0.0010148
58	1.18473	0.000958808
59	1.18811	0.000948558
60	1.19149	0.00100215
