# static_c=1_k=2_n=100_b=0_p=0.3
#
# N1	aoic	stdev
0	-0.00326595	0.684043
1	0.123022	0.672485
2	0.254186	0.628117
3	0.411207	0.556261
4	0.470706	0.526188
5	0.56781	0.460348
6	0.62333	0.427841
7	0.685432	0.382119
8	0.740953	0.328007
9	0.775936	0.301301
10	0.833363	0.256151
11	0.84562	0.24588
12	0.869982	0.222223
13	0.898676	0.180799
14	0.926052	0.161587
15	0.937986	0.152833
16	0.965566	0.133128
17	0.968097	0.129318
18	0.988044	0.123371
19	0.995747	0.114923
20	1.0068	0.100801
21	1.01061	0.101147
22	1.02575	0.0863356
23	1.03445	0.0881004
24	1.04192	0.0795587
25	1.04798	0.0790744
26	1.05534	0.0694183
27	1.06388	0.0649238
28	1.07142	0.0586739
29	1.07713	0.0574874
30	1.08403	0.0546113
31	1.09196	0.0449776
32	1.09303	0.0493786
33	1.09954	0.0450752
34	1.10609	0.0422956
35	1.11119	0.0375361
36	1.11375	0.0384865
37	1.12071	0.0318034
38	1.12455	0.0329362
39	1.1292	0.0291637
40	1.1331	0.0269157
41	1.13607	0.0277535
42	1.14179	0.0237751
43	1.14604	0.021005
44	1.14899	0.0221879
45	1.15294	0.0212059
46	1.15638	0.0193488
47	1.16065	0.0168464
48	1.1641	0.0159926
49	1.16827	0.0136627
50	1.17005	0.0180615
51	1.17517	0.0113727
52	1.17852	0.0102354
53	1.18117	0.0124911
54	1.18377	0.0137617
55	1.18769	0.0120058
56	1.1913	0.00973174
57	1.19493	0.00735748
58	1.19734	0.0112839
59	1.20146	0.00702676
60	1.20459	0.00696148
