# static_c=1_k=2_n=100_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.0677607	0.982807
1	0.177447	0.962086
2	0.352636	0.905349
3	0.440477	0.857781
4	0.598219	0.76771
5	0.676138	0.703297
6	0.796575	0.574275
7	0.854426	0.491954
8	0.909612	0.411802
9	0.944004	0.353822
10	0.972299	0.298616
11	0.991793	0.239166
12	1.01949	0.164307
13	1.0308	0.120682
14	1.03868	0.1011
15	1.04676	0.068945
16	1.04881	0.0858652
17	1.05657	0.024065
18	1.06028	0.021978
19	1.0656	0.00994152
20	1.06807	0.0164821
21	1.07268	0.0112799
22	1.07615	0.0100873
23	1.07952	0.0117862
24	1.08364	0.010098
25	1.08678	0.0104335
26	1.09059	0.00923046
27	1.09438	0.0070779
28	1.09791	0.00450834
29	1.10131	0.00709852
30	1.10416	0.0108642
31	1.10861	0.00435741
32	1.11151	0.00776268
33	1.11508	0.00659087
34	1.11858	0.00665717
35	1.12182	0.00648066
36	1.12549	0.00437981
37	1.12877	0.00676729
38	1.13208	0.00462201
39	1.13522	0.00602827
40	1.13873	0.00622182
41	1.14235	0.00429706
42	1.1456	0.00522038
43	1.14863	0.00592445
44	1.15208	0.00429166
45	1.15542	0.00546284
46	1.15857	0.00596904
47	1.16176	0.00577831
48	1.16511	0.00402433
49	1.16866	0.00398963
50	1.17176	0.00397009
51	1.17494	0.00386348
52	1.17783	0.00691574
53	1.18128	0.0037967
54	1.18436	0.00401246
55	1.1877	0.00394187
56	1.19113	0.00377154
57	1.19415	0.00369946
58	1.19745	0.00379637
59	1.20034	0.00380124
60	1.20348	0.00374345
