# static_c=1_k=2_n=100_b=0_p=0.9
#
# N1	aoic	stdev
0	0.0696304	0.990791
1	0.117828	0.978056
2	0.287888	0.936058
3	0.443465	0.874872
4	0.556344	0.811881
5	0.681426	0.712906
6	0.736341	0.658399
7	0.829207	0.554791
8	0.908075	0.43372
9	0.96596	0.320652
10	0.965085	0.328411
11	0.992293	0.264539
12	1.02367	0.163754
13	1.02749	0.161207
14	1.03935	0.108129
15	1.04544	0.0897783
16	1.05392	0.0149579
17	1.05622	0.0372856
18	1.06012	0.0521456
19	1.06535	0.00478527
20	1.06774	0.0396074
21	1.07238	0.0049889
22	1.07617	0.00488562
23	1.07908	0.0107082
24	1.08341	0.00470297
25	1.08672	0.00481102
26	1.08946	0.0154382
27	1.09385	0.00480484
28	1.09686	0.00482167
29	1.10073	0.00481493
30	1.10409	0.00479161
31	1.10759	0.00492454
32	1.11103	0.00472395
33	1.11418	0.00465905
34	1.11775	0.00486669
35	1.12104	0.00493645
36	1.12478	0.00477533
37	1.12806	0.00471776
38	1.1314	0.00500536
39	1.13461	0.00459535
40	1.13775	0.00558696
41	1.14111	0.00473507
42	1.14464	0.0046442
43	1.14805	0.00471181
44	1.15144	0.00439261
45	1.15457	0.00444101
46	1.15765	0.00454605
47	1.16149	0.00438835
48	1.16424	0.00454327
49	1.16734	0.00440068
50	1.17102	0.00420742
51	1.17406	0.00505202
52	1.17719	0.0045306
53	1.18054	0.00421539
54	1.18363	0.00425421
55	1.18704	0.00435006
56	1.19033	0.00428536
57	1.1931	0.00402252
58	1.19628	0.0041021
59	1.19957	0.00407182
60	1.20271	0.00404561
