# dynamic_c=1_k=4_n=250_b=-0.08_p=0.5
#
# N1	aoic	stdev
0	-1.04524	0.0636222
3	-1.03467	0.0634959
6	-1.01026	0.166848
9	-0.993503	0.177514
12	-0.961286	0.248566
15	-0.922609	0.312979
18	-0.779339	0.541573
21	-0.633829	0.637861
24	-0.407037	0.783465
27	-0.117148	0.881738
30	0.138228	0.892869
33	0.402824	0.83857
36	0.674708	0.694282
39	0.834952	0.541046
42	0.97066	0.320314
45	1.02258	0.169528
48	1.04201	0.0712222
51	1.04989	0.00044213
54	1.05458	0.000449429
57	1.05926	0.000438553
60	1.06388	0.000450745
63	1.06848	0.000452787
66	1.07305	0.000464895
69	1.07759	0.000444297
72	1.08214	0.000468093
75	1.08665	0.00046294
78	1.0911	0.000462369
81	1.09558	0.000457895
84	1.1	0.000462083
87	1.10444	0.000466827
90	1.1088	0.000457873
93	1.11315	0.000487569
96	1.11753	0.000475543
99	1.12182	0.00047217
102	1.12616	0.000450036
105	1.13043	0.000436594
108	1.13471	0.000456848
111	1.13895	0.000440008
114	1.14319	0.000436191
117	1.14737	0.000465957
120	1.15158	0.000451182
123	1.15574	0.00043762
126	1.15989	0.000432114
129	1.16404	0.000444432
132	1.16814	0.000421463
135	1.17225	0.00041067
138	1.17634	0.000429615
141	1.18039	0.000413778
144	1.18442	0.000409205
147	1.18844	0.000410306
150	1.19248	0.000397895
