# dynamic_c=1_k=4_n=250_b=-0.08_p=0
#
# N1	aoic	stdev
0	-0.981926	0.0805446
3	-0.902148	0.101248
6	-0.816145	0.108773
9	-0.731391	0.1196
12	-0.635314	0.131167
15	-0.535247	0.14504
18	-0.444015	0.138477
21	-0.341026	0.138169
24	-0.245598	0.146173
27	-0.146213	0.140788
30	-0.0558663	0.145865
33	0.040307	0.145262
36	0.107415	0.139525
39	0.199608	0.149125
42	0.273946	0.143074
45	0.348379	0.13562
48	0.422728	0.141808
51	0.477181	0.13492
54	0.543237	0.126384
57	0.59438	0.127258
60	0.653433	0.120683
63	0.701862	0.120462
66	0.742991	0.115526
69	0.780173	0.104438
72	0.818157	0.106688
75	0.857964	0.0998735
78	0.892528	0.0915903
81	0.917196	0.0906778
84	0.945504	0.0846289
87	0.971564	0.0785378
90	0.993352	0.0720277
93	1.01134	0.0695027
96	1.02638	0.0649268
99	1.04566	0.0618634
102	1.06079	0.0573691
105	1.0732	0.0524188
108	1.08335	0.0524388
111	1.10115	0.0433431
114	1.10929	0.0414081
117	1.11761	0.0381639
120	1.12763	0.0334304
123	1.13447	0.0320298
126	1.14258	0.0284185
129	1.15093	0.0262147
132	1.15792	0.0223327
135	1.16483	0.0190187
138	1.16821	0.0196825
141	1.17487	0.016278
144	1.18014	0.0139724
147	1.18326	0.0152745
150	1.18891	0.0131808
