# dynamic_c=1_k=4_n=250_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.04688	0.000193426
3	-1.0308	0.109768
6	-1.01125	0.16686
9	-0.991257	0.198306
12	-0.939536	0.326923
15	-0.888248	0.408071
18	-0.793037	0.524342
21	-0.571423	0.696566
24	-0.377285	0.803012
27	-0.117135	0.88333
30	0.0974721	0.895039
33	0.394051	0.843236
36	0.681451	0.690955
39	0.852237	0.520949
42	0.928661	0.408515
45	1.00265	0.244943
48	1.03377	0.133632
51	1.04658	0.0697408
54	1.05438	0.000442687
57	1.05905	0.000433259
60	1.06367	0.000447073
63	1.06828	0.000467505
66	1.07286	0.000447154
69	1.07743	0.000438725
72	1.08196	0.000459862
75	1.08643	0.000462176
78	1.09094	0.00045517
81	1.09542	0.000440261
84	1.09984	0.000449024
87	1.10424	0.000452315
90	1.10867	0.000449961
93	1.11297	0.000451203
96	1.11735	0.000464033
99	1.12168	0.000452454
102	1.12599	0.000429369
105	1.13027	0.000452535
108	1.13452	0.000437746
111	1.13878	0.000435928
114	1.143	0.000429777
117	1.14722	0.000447656
120	1.15139	0.000424365
123	1.15558	0.000436138
126	1.15975	0.000416881
129	1.16386	0.00042447
132	1.16797	0.00041493
135	1.17204	0.000394484
138	1.17618	0.000412725
141	1.18019	0.000398607
144	1.18427	0.000402767
147	1.18828	0.000383275
150	1.19228	0.000390671
