# static_c=1_k=2_n=500_b=-0.02_p=0
#
# N1	aoic	stdev
0	-0.191933	0.117546
5	-0.121769	0.10721
10	-0.0594911	0.107138
15	-0.00667804	0.102225
20	0.05848	0.101235
25	0.113715	0.0972085
30	0.157272	0.0932424
35	0.217983	0.0951028
40	0.262531	0.0924354
45	0.31646	0.094009
50	0.362908	0.0899512
55	0.401867	0.0867744
60	0.438048	0.0816558
65	0.479199	0.0842062
70	0.521739	0.0835229
75	0.557513	0.075301
80	0.59183	0.0769092
85	0.624132	0.076442
90	0.65728	0.0717058
95	0.686064	0.0706968
100	0.713868	0.0681664
105	0.745455	0.067301
110	0.770837	0.0652446
115	0.797594	0.0620723
120	0.81948	0.0591375
125	0.842649	0.0568754
130	0.859481	0.0569687
135	0.879366	0.0556891
140	0.901165	0.0536997
145	0.919124	0.0522067
150	0.938715	0.0475744
155	0.953211	0.0481947
160	0.969409	0.0467034
165	0.982275	0.0448339
170	0.999304	0.0427605
175	1.01395	0.0402803
180	1.02343	0.0377841
185	1.03804	0.0353764
190	1.04773	0.0362736
195	1.05678	0.035339
200	1.07163	0.0325213
205	1.07919	0.0304452
210	1.08621	0.0300186
215	1.09578	0.0285364
220	1.10261	0.027499
225	1.10957	0.0275432
230	1.1188	0.0245007
235	1.12587	0.0227375
240	1.1324	0.0216778
245	1.13862	0.0209326
250	1.14486	0.0193174
255	1.1503	0.018456
260	1.1549	0.0180999
265	1.16239	0.0159364
270	1.16545	0.0157571
275	1.17152	0.014586
280	1.1763	0.0133206
285	1.18103	0.0118851
290	1.18475	0.0123067
295	1.1895	0.0105465
300	1.19383	0.0100387
