# static_c=1_k=2_n=500_b=-0.02_p=0.5
#
# N1	aoic	stdev
0	-0.737734	0.577355
5	-0.553299	0.686893
10	-0.268568	0.780917
15	0.0528927	0.792792
20	0.325961	0.715882
25	0.604996	0.56737
30	0.786348	0.386794
35	0.868943	0.268462
40	0.910191	0.197748
45	0.945082	0.116943
50	0.968096	0.0746305
55	0.980367	0.0556803
60	0.990742	0.0444709
65	0.999878	0.0379068
70	1.00778	0.0324103
75	1.01586	0.0316481
80	1.02129	0.0296613
85	1.02684	0.0283525
90	1.03429	0.0253073
95	1.03993	0.0233059
100	1.04537	0.0220716
105	1.05007	0.0215741
110	1.05596	0.0198104
115	1.06001	0.0202189
120	1.06632	0.0174622
125	1.07157	0.015761
130	1.07565	0.0148949
135	1.07966	0.0163238
140	1.08355	0.0145595
145	1.08855	0.0136227
150	1.09259	0.0127231
155	1.09752	0.0117319
160	1.10149	0.0109809
165	1.10584	0.00987804
170	1.10953	0.00938859
175	1.11285	0.00993942
180	1.11693	0.00901399
185	1.12081	0.00841362
190	1.12467	0.00771969
195	1.12826	0.00736712
200	1.13211	0.00735907
205	1.13555	0.00697753
210	1.13933	0.00618709
215	1.14253	0.00615285
220	1.14622	0.00596139
225	1.14968	0.00538672
230	1.15309	0.00501937
235	1.15676	0.00446876
240	1.16003	0.00440231
245	1.16344	0.00439355
250	1.16703	0.00344686
255	1.17017	0.00374548
260	1.1736	0.00362045
265	1.17651	0.00384705
270	1.1801	0.00313078
275	1.18346	0.0028025
280	1.18666	0.0028045
285	1.18987	0.00243701
290	1.19304	0.00258768
295	1.19633	0.00229877
300	1.19953	0.00212469
