# static_c=1_k=2_n=500_b=-0.02_p=0.3
#
# N1	aoic	stdev
0	-0.57259	0.322219
5	-0.386151	0.384728
10	-0.227006	0.398741
15	-0.0169787	0.398689
20	0.154487	0.372314
25	0.295083	0.345007
30	0.433581	0.285183
35	0.532566	0.255066
40	0.609996	0.211286
45	0.671686	0.180587
50	0.734379	0.141588
55	0.77054	0.133105
60	0.805268	0.120194
65	0.836409	0.103498
70	0.858039	0.0918865
75	0.882485	0.0851889
80	0.904336	0.0729748
85	0.922122	0.068658
90	0.941367	0.0607604
95	0.956783	0.0563931
100	0.971083	0.0527588
105	0.981806	0.0521193
110	0.992253	0.0468594
115	1.00418	0.0443027
120	1.01338	0.0414273
125	1.02442	0.0380944
130	1.03331	0.0349807
135	1.04066	0.03555
140	1.04988	0.0327731
145	1.05802	0.0301541
150	1.06529	0.0288438
155	1.07255	0.0281358
160	1.07671	0.0268609
165	1.08424	0.0236611
170	1.0903	0.0238081
175	1.09459	0.0217236
180	1.10156	0.0207313
185	1.10667	0.0194608
190	1.11259	0.0183648
195	1.11695	0.0175519
200	1.12176	0.0167096
205	1.12529	0.01583
210	1.12995	0.0154428
215	1.135	0.0140262
220	1.13902	0.0131655
225	1.14334	0.0124154
230	1.14828	0.011376
235	1.15209	0.0105461
240	1.15603	0.00980855
245	1.16005	0.00896595
250	1.1642	0.00808628
255	1.16725	0.00829051
260	1.17138	0.00706413
265	1.17492	0.00677256
270	1.17797	0.00702112
275	1.18181	0.00585291
280	1.18514	0.00587427
285	1.18855	0.00543722
290	1.19192	0.00515323
295	1.19524	0.0051317
300	1.19874	0.00433264
