# dynamic_c=1_k=4_n=500_b=-0.04_p=0
#
# N1	aoic	stdev
0	-0.650096	0.124471
5	-0.546165	0.128958
10	-0.451309	0.124796
15	-0.354533	0.131574
20	-0.268777	0.126869
25	-0.18198	0.126104
30	-0.0931888	0.127369
35	-0.0130744	0.120767
40	0.0674257	0.119919
45	0.146337	0.120678
50	0.213722	0.117109
55	0.27414	0.111808
60	0.350424	0.110747
65	0.405048	0.109594
70	0.467762	0.101611
75	0.51908	0.0987754
80	0.575269	0.0989415
85	0.622484	0.0952805
90	0.664514	0.0914319
95	0.710741	0.0878934
100	0.746507	0.0826589
105	0.782244	0.082508
110	0.818033	0.0788278
115	0.848064	0.0745383
120	0.874666	0.0696623
125	0.902691	0.0685203
130	0.927538	0.062859
135	0.949391	0.0604231
140	0.968354	0.0577036
145	0.984172	0.053581
150	1.00147	0.0534379
155	1.0177	0.0470257
160	1.03274	0.0467329
165	1.04583	0.0419427
170	1.05858	0.0400564
175	1.07172	0.0366373
180	1.08005	0.0350802
185	1.0889	0.032195
190	1.09788	0.028904
195	1.10529	0.0273043
200	1.11305	0.0268978
205	1.12171	0.0237437
210	1.12663	0.022897
215	1.13378	0.0192015
220	1.13874	0.0184353
225	1.14388	0.0188812
230	1.15033	0.0158365
235	1.15505	0.0143395
240	1.15844	0.0142571
245	1.16442	0.0105417
250	1.16845	0.0107138
255	1.1723	0.00989459
260	1.17607	0.00893246
265	1.18008	0.00802632
270	1.18409	0.00692456
275	1.18759	0.00644607
280	1.1911	0.00636828
285	1.19486	0.0047846
290	1.19831	0.00451928
295	1.20168	0.00427159
300	1.20513	0.00352119
