# dynamic_c=1_k=4_n=500_b=-0.04_p=0.9
#
# N1	aoic	stdev
0	-1.0126	0.179682
5	-0.964659	0.326
10	-0.877684	0.494138
15	-0.725409	0.678933
20	-0.518488	0.815947
25	-0.246763	0.925267
30	0.0912012	0.957191
35	0.387874	0.891928
40	0.580831	0.793554
45	0.843429	0.549761
50	0.950053	0.370342
55	0.996456	0.252287
60	1.02217	0.158317
65	1.03851	0.055321
70	1.04415	0.000254388
75	1.04799	0.000263791
80	1.0518	0.000257325
85	1.05564	0.000259779
90	1.05943	0.000280008
95	1.0632	0.000267022
100	1.06699	0.000283068
105	1.0707	0.000279024
110	1.07443	0.00027614
115	1.07815	0.000279484
120	1.08185	0.00028464
125	1.08555	0.000282967
130	1.08921	0.000285757
135	1.09284	0.000283368
140	1.09647	0.000286366
145	1.10009	0.000279801
150	1.1037	0.000284781
155	1.10728	0.000277543
160	1.11086	0.000303086
165	1.11441	0.000289457
170	1.11798	0.000284871
175	1.12149	0.000285277
180	1.12501	0.000286705
185	1.12852	0.000284143
190	1.13201	0.000286948
195	1.13549	0.000294531
200	1.13898	0.000288587
205	1.14242	0.00027008
210	1.14586	0.000276155
215	1.14929	0.000278303
220	1.15271	0.000274182
225	1.15611	0.00027573
230	1.15951	0.000267244
235	1.16288	0.000282244
240	1.16625	0.000267743
245	1.16961	0.000266423
250	1.17295	0.000273717
255	1.17629	0.000272736
260	1.17959	0.000270365
265	1.18292	0.000263363
270	1.18622	0.000259736
275	1.1895	0.000260619
280	1.19278	0.000253388
285	1.19605	0.000255886
290	1.19932	0.000266854
295	1.20256	0.000245262
300	1.20579	0.000241478
