# dynamic_c=1_k=2_n=250_b=0_p=0.3
#
# N1	aoic	stdev
0	-0.0184668	0.993834
3	0.33812	0.930437
6	0.599752	0.788894
9	0.790298	0.606563
12	0.879858	0.490022
15	0.973802	0.300211
18	1.02135	0.156734
21	1.0351	0.0994431
24	1.0446	0.0385634
27	1.04887	0.0446505
30	1.05471	0.000400092
33	1.05914	0.000433027
36	1.06351	0.000428687
39	1.06788	0.000448783
42	1.07229	0.000465705
45	1.0766	0.000463577
48	1.08095	0.000474746
51	1.08523	0.000479832
54	1.08951	0.000491098
57	1.09379	0.000506417
60	1.09802	0.000519427
63	1.10227	0.000537663
66	1.10647	0.000521793
69	1.11066	0.000530698
72	1.11487	0.000531912
75	1.11902	0.000527667
78	1.12315	0.000542243
81	1.12728	0.000550813
84	1.13141	0.000567931
87	1.13547	0.000558389
90	1.13958	0.000549959
93	1.14366	0.000545582
96	1.14768	0.000569707
99	1.15169	0.000561169
102	1.15571	0.000543467
105	1.15972	0.000563527
108	1.1637	0.000585907
111	1.16769	0.000561934
114	1.17163	0.000558636
117	1.17562	0.000546425
120	1.17948	0.000566845
123	1.18342	0.000556737
126	1.1873	0.000558799
129	1.19119	0.000554347
132	1.19507	0.00053713
135	1.19891	0.000509004
138	1.2028	0.000510702
141	1.20659	0.000512931
144	1.21042	0.000525218
147	1.2142	0.000512824
150	1.21801	0.000510988
