# dynamic_c=1_k=2_n=250_b=0_p=0.9
#
# N1	aoic	stdev
0	-0.0201522	1.00793
3	0.273858	0.964314
6	0.535447	0.848596
9	0.727396	0.699054
12	0.886091	0.501439
15	0.938293	0.410444
18	0.990997	0.287112
21	1.02583	0.164466
24	1.04513	0.000514408
27	1.04604	0.0798364
30	1.05411	0.00053041
33	1.05856	0.000529691
36	1.06301	0.000539676
39	1.06742	0.000552176
42	1.07184	0.000552097
45	1.07616	0.000559274
48	1.08051	0.000544118
51	1.08487	0.000571251
54	1.08917	0.000583243
57	1.09348	0.000567882
60	1.09776	0.000598328
63	1.10199	0.000560139
66	1.10623	0.000567315
69	1.11039	0.000573489
72	1.11465	0.000580242
75	1.11878	0.000588477
78	1.12296	0.000587439
81	1.12711	0.000587271
84	1.13124	0.000581315
87	1.13534	0.000588898
90	1.13938	0.000573627
93	1.14343	0.000596087
96	1.14749	0.00059229
99	1.15155	0.000588958
102	1.15555	0.000573679
105	1.15959	0.000583571
108	1.1635	0.000549788
111	1.16752	0.000553745
114	1.17142	0.000556101
117	1.17538	0.000580652
120	1.17929	0.000551298
123	1.18323	0.000545627
126	1.18706	0.000547327
129	1.19099	0.000543939
132	1.19481	0.000570437
135	1.19867	0.000519588
138	1.20254	0.000528075
141	1.20634	0.000536296
144	1.21014	0.000511252
147	1.21393	0.000515938
150	1.21773	0.000499294
