# dynamic_c=1_k=2_n=250_b=0_p=0.1
#
# N1	aoic	stdev
0	0.00384498	0.466779
3	0.169519	0.43883
6	0.355504	0.414496
9	0.543568	0.374578
12	0.675026	0.316542
15	0.774885	0.267923
18	0.858591	0.207318
21	0.924388	0.164621
24	0.965259	0.113507
27	0.995819	0.0865521
30	1.01886	0.0601752
33	1.03677	0.0444051
36	1.04754	0.0356269
39	1.0569	0.0295633
42	1.06552	0.0196156
45	1.07231	0.0142888
48	1.07766	0.0138066
51	1.08356	0.00696739
54	1.0881	0.00716383
57	1.09218	0.00935985
60	1.0973	0.00400008
63	1.10146	0.00497326
66	1.10578	0.00446117
69	1.11018	0.00317096
72	1.11444	0.00249275
75	1.1187	0.00106796
78	1.12281	0.00208057
81	1.12694	0.0017505
84	1.13111	0.00157063
87	1.13522	0.000574257
90	1.13931	0.000692908
93	1.14339	0.000574164
96	1.1474	0.000566934
99	1.15144	0.000591668
102	1.15546	0.000591965
105	1.15948	0.00058546
108	1.16341	0.000571345
111	1.16744	0.000567126
114	1.17135	0.000556427
117	1.17535	0.000591787
120	1.17929	0.000574956
123	1.18317	0.000573515
126	1.18708	0.000595808
129	1.191	0.00057204
132	1.19485	0.00057585
135	1.19872	0.000592458
138	1.20258	0.000547827
141	1.20642	0.000546275
144	1.21025	0.000544171
147	1.21406	0.000545648
150	1.21788	0.000537545
