# dynamic_c=1_k=2_n=250_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.0201808	1.00834
3	0.260374	0.967828
6	0.532081	0.850551
9	0.710413	0.715233
12	0.83848	0.5725
15	0.944456	0.397825
18	1.0045	0.24216
21	1.03354	0.11634
24	1.03999	0.0994317
27	1.04993	0.000506304
30	1.05442	0.000472817
33	1.05888	0.000493197
36	1.06331	0.000510285
39	1.06769	0.0005167
42	1.07208	0.000523007
45	1.07646	0.000557488
48	1.0808	0.000548052
51	1.08514	0.000577436
54	1.08942	0.000561192
57	1.09374	0.000560914
60	1.09799	0.000562749
63	1.10226	0.000549966
66	1.10649	0.000566067
69	1.11065	0.000563419
72	1.11486	0.000580462
75	1.11903	0.000580514
78	1.12313	0.000590997
81	1.12733	0.000585624
84	1.1314	0.000576508
87	1.13553	0.000559771
90	1.13958	0.000584335
93	1.14367	0.000571599
96	1.14769	0.00056899
99	1.15176	0.000575761
102	1.15578	0.000562013
105	1.15977	0.000569356
108	1.16371	0.000561494
111	1.16771	0.000588706
114	1.17167	0.000550379
117	1.17558	0.000539654
120	1.1795	0.000560535
123	1.18342	0.000548624
126	1.18731	0.000528253
129	1.19121	0.000527254
132	1.19502	0.000537007
135	1.19885	0.000535901
138	1.20273	0.000536017
141	1.20654	0.000506596
144	1.21034	0.000510159
147	1.21413	0.00051166
150	1.21792	0.000501508
