# dynamic_c=1_k=2_n=500_b=-0.06_p=0
#
# N1	aoic	stdev
0	-0.821928	0.0817255
5	-0.736577	0.0819918
10	-0.659079	0.08226
15	-0.579996	0.0845907
20	-0.507769	0.0821301
25	-0.43196	0.0853011
30	-0.360314	0.0845701
35	-0.291577	0.0796029
40	-0.224394	0.0831866
45	-0.158696	0.0835662
50	-0.0944809	0.0854513
55	-0.0313747	0.0837519
60	0.0205252	0.0830079
65	0.0840857	0.082607
70	0.137199	0.0840712
75	0.189591	0.0807447
80	0.247344	0.0822364
85	0.288446	0.0795065
90	0.337012	0.0788132
95	0.382188	0.0738456
100	0.427923	0.0730035
105	0.466907	0.0728296
110	0.507222	0.0712619
115	0.550128	0.0716832
120	0.581323	0.072129
125	0.617815	0.0688688
130	0.652104	0.0679758
135	0.68571	0.0644879
140	0.717177	0.0665345
145	0.744755	0.064719
150	0.771009	0.0607755
155	0.797	0.0599528
160	0.822917	0.0595008
165	0.849074	0.0554119
170	0.871867	0.0552192
175	0.888192	0.0546024
180	0.913115	0.050989
185	0.932733	0.0495429
190	0.946806	0.0474294
195	0.965203	0.0479027
200	0.978836	0.0457869
205	0.997514	0.0434552
210	1.01195	0.0419486
215	1.02604	0.0402879
220	1.04003	0.0380817
225	1.05056	0.0378841
230	1.0627	0.0361104
235	1.07345	0.0349939
240	1.087	0.0311663
245	1.09642	0.0304188
250	1.10656	0.0284686
255	1.11485	0.02832
260	1.12333	0.0268538
265	1.1322	0.0250652
270	1.13942	0.0231553
275	1.14588	0.0228042
280	1.15527	0.0206887
285	1.16022	0.0206005
290	1.1674	0.0191378
295	1.17402	0.0177636
300	1.17982	0.0164938
