# dynamic_c=1_k=2_n=500_b=-0.06_p=0.9
#
# N1	aoic	stdev
0	-1.03614	0.063695
5	-1.02524	0.0898225
10	-1.01176	0.126594
15	-0.987037	0.208496
20	-0.936785	0.339585
25	-0.867759	0.450204
30	-0.683415	0.640081
35	-0.488607	0.780099
40	-0.195706	0.900739
45	0.133216	0.926549
50	0.439659	0.851736
55	0.68451	0.705002
60	0.835758	0.551378
65	0.969036	0.323222
70	1.01722	0.172377
75	1.03677	0.0538243
80	1.03904	0.0750583
85	1.04629	0.000394066
90	1.05016	0.000397105
95	1.05402	0.000402844
100	1.05788	0.000394247
105	1.0617	0.000406263
110	1.06552	0.000406731
115	1.06927	0.000400558
120	1.07307	0.000407834
125	1.0768	0.000415986
130	1.08055	0.000411658
135	1.08428	0.000405432
140	1.088	0.000415715
145	1.09167	0.000435334
150	1.09536	0.000423127
155	1.09903	0.000414874
160	1.10266	0.000416421
165	1.10629	0.000405871
170	1.10991	0.000417779
175	1.1135	0.000431346
180	1.1171	0.000431603
185	1.12069	0.000419225
190	1.12423	0.000414227
195	1.12777	0.000422133
200	1.13132	0.000409456
205	1.13482	0.000406124
210	1.1383	0.000412736
215	1.14182	0.000418691
220	1.14529	0.000403131
225	1.14876	0.000414909
230	1.15218	0.000393453
235	1.15566	0.000402051
240	1.15907	0.000389992
245	1.1625	0.000398167
250	1.16588	0.000385778
255	1.16929	0.000391052
260	1.17263	0.000382849
265	1.17601	0.000377774
270	1.17936	0.000369286
275	1.18271	0.000365799
280	1.18603	0.000371028
285	1.18937	0.000358798
290	1.19267	0.000370227
295	1.19599	0.000369344
300	1.19923	0.0003611
