# dynamic_c=1_k=2_n=500_b=-0.1_p=0
#
# N1	aoic	stdev
0	-1.02681	0.0322567
5	-0.969385	0.0355736
10	-0.907231	0.0400842
15	-0.844613	0.0459966
20	-0.779417	0.0502259
25	-0.710874	0.0515857
30	-0.647774	0.0565261
35	-0.582394	0.0618929
40	-0.509333	0.0616331
45	-0.448477	0.0614663
50	-0.383523	0.0652141
55	-0.325751	0.0681864
60	-0.257013	0.0696111
65	-0.194439	0.0683609
70	-0.136513	0.0702878
75	-0.0723583	0.0703865
80	-0.0198663	0.0745621
85	0.0392636	0.0725676
90	0.0965527	0.0711574
95	0.15088	0.0733926
100	0.20201	0.0723753
105	0.25097	0.0712855
110	0.299763	0.0697061
115	0.343619	0.0742288
120	0.392406	0.0755927
125	0.437566	0.0704604
130	0.472506	0.0736878
135	0.516446	0.0666095
140	0.557028	0.0668616
145	0.591877	0.0673395
150	0.62622	0.0673431
155	0.658857	0.066721
160	0.693542	0.0635172
165	0.721626	0.0612091
170	0.752607	0.0618488
175	0.781478	0.0573291
180	0.809248	0.0588284
185	0.83063	0.0577297
190	0.858259	0.0570466
195	0.880246	0.0524692
200	0.901893	0.0485211
205	0.924565	0.0510598
210	0.941328	0.0488838
215	0.961032	0.0464074
220	0.977748	0.0461949
225	0.991451	0.0439644
230	1.01117	0.0425455
235	1.02355	0.0419567
240	1.03896	0.0389205
245	1.05156	0.0367814
250	1.06341	0.0351817
255	1.07652	0.032898
260	1.08705	0.0330375
265	1.09657	0.0301958
270	1.10684	0.0292206
275	1.11765	0.0272172
280	1.12757	0.0250595
285	1.13349	0.0254968
290	1.14254	0.022571
295	1.14954	0.0215948
300	1.1567	0.0200168
