# dynamic_c=1_k=2_n=500_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.05667	0.0001178
5	-1.04833	0.00137987
10	-1.03924	0.00264993
15	-1.02928	0.00398842
20	-1.01856	0.00528289
25	-1.00648	0.00680173
30	-0.992721	0.00844475
35	-0.971744	0.0628904
40	-0.93962	0.0635328
45	-0.8702	0.13253
50	-0.808284	0.244625
55	-0.761324	0.2938
60	-0.61704	0.513657
65	-0.46324	0.648061
70	-0.172298	0.802088
75	0.149596	0.848284
80	0.542988	0.752642
85	0.765689	0.598566
90	0.943717	0.360901
95	1.01652	0.167415
100	1.03432	0.0837898
105	1.04295	0.000428673
110	1.0469	0.000412923
115	1.05088	0.000427322
120	1.0548	0.000443242
125	1.05869	0.000437109
130	1.06262	0.000434924
135	1.06648	0.000453588
140	1.07036	0.000452499
145	1.0742	0.000464114
150	1.07803	0.000458099
155	1.08184	0.000447246
160	1.08565	0.000467795
165	1.08942	0.000437595
170	1.09318	0.000443343
175	1.09694	0.000454399
180	1.10068	0.000444583
185	1.10437	0.000457983
190	1.10808	0.000454444
195	1.11174	0.000478643
200	1.11543	0.000452865
205	1.11911	0.000446455
210	1.12273	0.000447698
215	1.12633	0.000456134
220	1.12997	0.000434582
225	1.13356	0.000442327
230	1.13712	0.000433828
235	1.1407	0.000447213
240	1.14426	0.000413739
245	1.14782	0.000427627
250	1.15133	0.000447262
255	1.15485	0.000434463
260	1.15834	0.000450173
265	1.16182	0.000411539
270	1.16531	0.00041207
275	1.16877	0.000417926
280	1.17221	0.000413277
285	1.17566	0.000403548
290	1.17906	0.000385091
295	1.18248	0.000377643
300	1.18589	0.000399232
