# static_c=1_k=4_n=250_b=-0.02_p=0
#
# N1	aoic	stdev
0	-0.257615	0.21197
3	-0.150462	0.201534
6	-0.0508472	0.191815
9	0.0293473	0.190138
12	0.126621	0.188164
15	0.205924	0.177892
18	0.297907	0.173077
21	0.366491	0.153957
24	0.438524	0.159155
27	0.505645	0.157708
30	0.566686	0.140691
33	0.627417	0.130182
36	0.667254	0.130005
39	0.718859	0.12084
42	0.763002	0.118334
45	0.801446	0.112062
48	0.838982	0.104539
51	0.867549	0.100127
54	0.896803	0.0926233
57	0.931067	0.0835667
60	0.950746	0.0821015
63	0.970251	0.0743932
66	0.997338	0.0686645
69	1.01198	0.0647149
72	1.02878	0.0594871
75	1.04165	0.05538
78	1.05556	0.0492837
81	1.06924	0.0454558
84	1.07862	0.044462
87	1.08692	0.0387256
90	1.09707	0.0360173
93	1.10534	0.032525
96	1.11268	0.0292869
99	1.12072	0.0269508
102	1.12831	0.021693
105	1.13277	0.0207713
108	1.13756	0.0194328
111	1.14324	0.0175864
114	1.14812	0.0170473
117	1.15432	0.0124176
120	1.1587	0.0113102
123	1.16293	0.0112265
126	1.16749	0.00938245
129	1.17161	0.00862787
132	1.17615	0.00627977
135	1.17991	0.00677939
138	1.18414	0.00547949
141	1.18818	0.00488866
144	1.19177	0.00592362
147	1.19599	0.00384974
150	1.19966	0.00423625
