# static_c=1_k=4_n=250_b=-0.02_p=0.1
#
# N1	aoic	stdev
0	-0.413621	0.323084
3	-0.224929	0.349514
6	-0.0986751	0.338124
9	0.0666513	0.31844
12	0.218763	0.296463
15	0.322285	0.275624
18	0.450898	0.2288
21	0.528964	0.227806
24	0.594294	0.19761
27	0.670729	0.181023
30	0.733478	0.157466
33	0.782299	0.143706
36	0.818109	0.133963
39	0.864178	0.1152
42	0.894494	0.104967
45	0.918283	0.0948957
48	0.943563	0.0866646
51	0.966281	0.0789985
54	0.98425	0.0733513
57	1.00356	0.0660224
60	1.01897	0.0598343
63	1.03159	0.0558193
66	1.04119	0.0531961
69	1.05211	0.0486085
72	1.06582	0.0418459
75	1.07372	0.0372654
78	1.08256	0.0340259
81	1.09002	0.0322833
84	1.09879	0.0285298
87	1.10408	0.0264537
90	1.11118	0.0235456
93	1.1165	0.0210332
96	1.12248	0.019949
99	1.12809	0.0167417
102	1.13265	0.0154962
105	1.1377	0.0146967
108	1.14281	0.0126477
111	1.14596	0.0136798
114	1.1516	0.0103777
117	1.15616	0.00780735
120	1.15995	0.00884669
123	1.16427	0.00657269
126	1.1682	0.00719724
129	1.17264	0.00489235
132	1.17674	0.00357507
135	1.1804	0.00553158
138	1.18449	0.00361437
141	1.18828	0.00393171
144	1.19225	0.00380956
147	1.1962	0.00146962
150	1.19995	0.0020696
