# dynamic_c=1_k=4_n=500_b=0_p=0.1
#
# N1	aoic	stdev
0	0.0164853	0.466776
5	0.22195	0.428996
10	0.408381	0.372307
15	0.619455	0.309875
20	0.709895	0.27752
25	0.821007	0.206995
30	0.896473	0.148974
35	0.947996	0.108049
40	0.981016	0.082487
45	1.00281	0.0640369
50	1.02396	0.0409151
55	1.03494	0.0356921
60	1.04499	0.0244692
65	1.05177	0.0196004
70	1.05863	0.0118263
75	1.0627	0.0119056
80	1.06823	0.00709885
85	1.07244	0.0063717
90	1.07638	0.00484483
95	1.0805	0.00242501
100	1.08386	0.0043618
105	1.0878	0.00193863
110	1.09138	0.00182745
115	1.09498	0.00068019
120	1.09854	0.000640743
125	1.10206	0.000674355
130	1.10559	0.000512177
135	1.10903	0.00159156
140	1.1126	0.000292845
145	1.11606	0.000363794
150	1.11952	0.000299839
155	1.12298	0.000321122
160	1.12643	0.000358786
165	1.12988	0.000303423
170	1.13327	0.000308446
175	1.13669	0.000318455
180	1.14008	0.000317314
185	1.14346	0.000332398
190	1.14685	0.000317642
195	1.15021	0.000317286
200	1.15355	0.000326853
205	1.1569	0.000321258
210	1.16023	0.000327215
215	1.16355	0.000330956
220	1.16687	0.000321786
225	1.17016	0.000323854
230	1.17346	0.000319264
235	1.17672	0.000309511
240	1.17999	0.000317291
245	1.18326	0.000311677
250	1.1865	0.00030455
255	1.18974	0.000304724
260	1.19299	0.00030917
265	1.19619	0.000302394
270	1.19943	0.000297058
275	1.2026	0.000295907
280	1.20579	0.00029268
285	1.20897	0.000292686
290	1.21215	0.000292955
295	1.21531	0.000279254
300	1.21846	0.000272577
