# static_c=1_k=4_n=500_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.03712	0.000413708
5	-1.02845	0.00149821
10	-1.01846	0.00299998
15	-1.00749	0.00440135
20	-0.994685	0.00644958
25	-0.968816	0.151124
30	-0.943877	0.203457
35	-0.867976	0.384013
40	-0.765791	0.531958
45	-0.530652	0.754857
50	-0.276828	0.873942
55	0.0657558	0.922163
60	0.410619	0.850033
65	0.675871	0.692846
70	0.857575	0.494583
75	0.957532	0.311462
80	1.00984	0.13627
85	1.02221	0.0697226
90	1.02941	0.00482993
95	1.03356	0.00409623
100	1.03733	0.00472248
105	1.04137	0.00400134
110	1.04541	0.00291021
115	1.04911	0.00354342
120	1.05332	0.00178864
125	1.05682	0.00303089
130	1.06051	0.00332667
135	1.06466	0.00201875
140	1.06824	0.00257977
145	1.07204	0.00235962
150	1.07583	0.00194501
155	1.0795	0.00230435
160	1.08316	0.00229082
165	1.08688	0.00162748
170	1.09055	0.001942
175	1.09425	0.00162017
180	1.09778	0.00196092
185	1.10147	0.00132138
190	1.10503	0.00171383
195	1.10866	0.00138208
200	1.11217	0.0012455
205	1.11569	0.00152838
210	1.11927	0.00158891
215	1.12285	0.00112566
220	1.12633	0.00114805
225	1.12986	0.00107687
230	1.13327	0.00140075
235	1.13675	0.00109455
240	1.14028	0.00109576
245	1.14368	0.00109089
250	1.14713	0.00110108
255	1.1506	0.00105241
260	1.15396	0.00139291
265	1.15738	0.00104977
270	1.16078	0.00103259
275	1.16402	0.00154008
280	1.16741	0.000990888
285	1.17076	0.00103916
290	1.1741	0.000974336
295	1.17749	0.000970399
300	1.18077	0.000997591
