# static_c=1_k=4_n=500_b=-0.08_p=0.9
#
# N1	aoic	stdev
0	-1.03692	0.000470444
5	-1.0283	0.00133649
10	-1.01668	0.0627843
15	-1.00793	0.00370746
20	-0.984337	0.152185
25	-0.965342	0.185255
30	-0.940905	0.229215
35	-0.862942	0.406145
40	-0.734252	0.587657
45	-0.554837	0.745663
50	-0.301882	0.875857
55	0.0487181	0.933091
60	0.370998	0.875679
65	0.670993	0.70775
70	0.816602	0.556858
75	0.963275	0.303182
80	0.99812	0.200833
85	1.01613	0.129615
90	1.03008	0.00121188
95	1.03398	0.00119152
100	1.03785	0.00118078
105	1.04183	0.0012207
110	1.04568	0.00121766
115	1.04937	0.00121793
120	1.05322	0.00125208
125	1.05702	0.00126396
130	1.06083	0.00129625
135	1.06466	0.00119665
140	1.06835	0.00125766
145	1.07205	0.00126427
150	1.07577	0.00124157
155	1.07942	0.00130062
160	1.08314	0.00124998
165	1.08679	0.00128912
170	1.09051	0.00120032
175	1.09417	0.00125927
180	1.09773	0.00124476
185	1.10138	0.00122863
190	1.10494	0.00123843
195	1.10854	0.00120709
200	1.11209	0.00121254
205	1.11558	0.00120533
210	1.11918	0.00119899
215	1.12268	0.00117835
220	1.1262	0.00119242
225	1.12966	0.00119141
230	1.13313	0.0011328
235	1.13665	0.00111541
240	1.14014	0.0011466
245	1.14359	0.00116913
250	1.14694	0.00111118
255	1.15039	0.00112782
260	1.15382	0.00111286
265	1.15725	0.00111844
270	1.16062	0.00107135
275	1.16394	0.00106301
280	1.16739	0.00103488
285	1.17066	0.00105957
290	1.17396	0.00103909
295	1.17729	0.000996341
300	1.18065	0.000981261
