# static_c=1_k=2_n=100_b=-0.06_p=0
#
# N1	aoic	stdev
0	-0.806985	0.179143
1	-0.728738	0.182798
2	-0.658943	0.174769
3	-0.570893	0.183849
4	-0.502913	0.188797
5	-0.420078	0.182816
6	-0.349766	0.185131
7	-0.298661	0.184588
8	-0.220636	0.178932
9	-0.152836	0.185757
10	-0.0832305	0.188404
11	-0.035912	0.186152
12	0.0310753	0.183027
13	0.0960813	0.182421
14	0.141229	0.186625
15	0.190515	0.17876
16	0.257007	0.184145
17	0.299165	0.1735
18	0.36064	0.173258
19	0.397922	0.170199
20	0.438661	0.161826
21	0.478479	0.163875
22	0.518136	0.166006
23	0.558912	0.162908
24	0.593429	0.15743
25	0.628681	0.15293
26	0.655839	0.150037
27	0.685624	0.148097
28	0.725983	0.14369
29	0.743522	0.143398
30	0.776069	0.132137
31	0.804612	0.133017
32	0.827689	0.127772
33	0.859633	0.124517
34	0.870395	0.123369
35	0.891727	0.116478
36	0.910124	0.109154
37	0.926728	0.105442
38	0.941286	0.106529
39	0.962515	0.101676
40	0.985088	0.0973122
41	0.991827	0.0926338
42	1.00982	0.0862638
43	1.02324	0.0877196
44	1.03656	0.0836643
45	1.04797	0.081912
46	1.05895	0.0741569
47	1.07002	0.0717467
48	1.07883	0.0696778
49	1.09493	0.0632974
50	1.09874	0.061683
51	1.11025	0.0581865
52	1.11752	0.0543946
53	1.1227	0.0529526
54	1.13184	0.0493377
55	1.14087	0.0470766
56	1.14576	0.0452452
57	1.15064	0.0430798
58	1.1582	0.0389695
59	1.16317	0.0362951
60	1.17179	0.0313787
