# static_c=1_k=2_n=100_b=-0.06_p=0.1
#
# N1	aoic	stdev
0	-0.873727	0.197148
1	-0.783608	0.211997
2	-0.704388	0.22628
3	-0.608731	0.2427
4	-0.530885	0.250504
5	-0.430892	0.268165
6	-0.358112	0.271093
7	-0.273542	0.270352
8	-0.191585	0.270881
9	-0.10773	0.262068
10	-0.0261591	0.265359
11	0.0175194	0.264203
12	0.0965055	0.270389
13	0.16273	0.256027
14	0.23565	0.253487
15	0.297649	0.249982
16	0.353066	0.232605
17	0.383398	0.234497
18	0.456517	0.221996
19	0.49473	0.221221
20	0.540913	0.2077
21	0.575081	0.203125
22	0.620768	0.190352
23	0.658066	0.182943
24	0.693721	0.175964
25	0.721185	0.1733
26	0.755807	0.169331
27	0.780525	0.156016
28	0.81394	0.155327
29	0.835541	0.151773
30	0.850592	0.140847
31	0.877833	0.136011
32	0.901168	0.130484
33	0.914971	0.123521
34	0.937057	0.117889
35	0.958009	0.113321
36	0.968401	0.108916
37	0.986862	0.101426
38	0.992185	0.100705
39	1.01541	0.0910687
40	1.0253	0.0888751
41	1.04297	0.0838332
42	1.04177	0.0789949
43	1.05806	0.0766132
44	1.06903	0.070173
45	1.07991	0.0684123
46	1.08684	0.0657917
47	1.09385	0.0647431
48	1.10295	0.0594978
49	1.10993	0.057817
50	1.11955	0.0533073
51	1.12477	0.0507138
52	1.13161	0.0488091
53	1.13674	0.0447931
54	1.14374	0.0416499
55	1.14983	0.0389672
56	1.15469	0.0373298
57	1.16032	0.0369172
58	1.16655	0.0303015
59	1.17148	0.0307853
60	1.17634	0.0286834
