# static_c=1_k=2_n=100_b=-0.06_p=0.7
#
# N1	aoic	stdev
0	-0.875855	0.519447
1	-0.76958	0.640842
2	-0.742902	0.647406
3	-0.657941	0.708029
4	-0.520249	0.794169
5	-0.411602	0.834279
6	-0.262306	0.876373
7	-0.130039	0.891543
8	0.0553642	0.890315
9	0.232124	0.867848
10	0.343224	0.830804
11	0.488853	0.758773
12	0.618326	0.672955
13	0.746243	0.574881
14	0.807256	0.509939
15	0.861996	0.437748
16	0.916556	0.356114
17	0.940937	0.327
18	0.960772	0.278451
19	1.0007	0.172443
20	1.01303	0.162985
21	1.02279	0.137949
22	1.03192	0.11943
23	1.03798	0.099248
24	1.04828	0.0797645
25	1.05481	0.0543877
26	1.05973	0.0347942
27	1.06479	0.0307908
28	1.06731	0.0355477
29	1.07328	0.0232245
30	1.07763	0.0232644
31	1.08058	0.0224578
32	1.08513	0.0227141
33	1.08957	0.0171844
34	1.09312	0.0193348
35	1.09674	0.0202448
36	1.10063	0.0173334
37	1.10327	0.0199831
38	1.10847	0.0116075
39	1.11219	0.0110379
40	1.11493	0.0138756
41	1.11904	0.00968625
42	1.12207	0.0163661
43	1.12604	0.0113462
44	1.1297	0.0102333
45	1.1333	0.0107089
46	1.13696	0.0096372
47	1.14012	0.00931868
48	1.14411	0.00704469
49	1.14694	0.00835748
50	1.15094	0.00481944
51	1.15432	0.00464465
52	1.15736	0.00842652
53	1.16093	0.00633943
54	1.1638	0.00790635
55	1.16773	0.00633445
56	1.17108	0.00404888
57	1.17408	0.00565026
58	1.17763	0.00458118
59	1.18065	0.00673399
60	1.18442	0.00400728
