# static_c=1_k=2_n=100_b=-0.06_p=0.5
#
# N1	aoic	stdev
0	-0.919045	0.408131
1	-0.86074	0.472835
2	-0.767895	0.545615
3	-0.671616	0.606678
4	-0.574448	0.648868
5	-0.466364	0.692683
6	-0.298618	0.753996
7	-0.181088	0.751075
8	-0.00811432	0.755023
9	0.104698	0.744336
10	0.282582	0.706337
11	0.381197	0.656543
12	0.520322	0.584874
13	0.583506	0.559076
14	0.691557	0.471152
15	0.783558	0.399266
16	0.834876	0.338822
17	0.846809	0.325762
18	0.891717	0.275242
19	0.9087	0.244215
20	0.936122	0.214685
21	0.95703	0.181676
22	0.98525	0.153833
23	0.992303	0.147316
24	1.00431	0.124192
25	1.00727	0.133779
26	1.02307	0.0966898
27	1.03168	0.0908643
28	1.04072	0.0799454
29	1.0497	0.0716288
30	1.05491	0.0720743
31	1.05964	0.0699597
32	1.07008	0.0496243
33	1.076	0.0483234
34	1.07746	0.0505757
35	1.08531	0.0392573
36	1.08899	0.0401089
37	1.09372	0.0397744
38	1.09952	0.0346532
39	1.10468	0.0348905
40	1.10823	0.0336205
41	1.11331	0.0302864
42	1.11671	0.0270783
43	1.12228	0.0244926
44	1.12539	0.0254911
45	1.12936	0.0239082
46	1.13382	0.024259
47	1.13683	0.0220348
48	1.14089	0.0214959
49	1.14534	0.0206844
50	1.14866	0.0171244
51	1.15223	0.0175468
52	1.15641	0.0139776
53	1.15889	0.0172754
54	1.16367	0.0119812
55	1.16683	0.014734
56	1.16991	0.0142929
57	1.17377	0.0116483
58	1.17698	0.0132558
59	1.18066	0.0103059
60	1.18372	0.0109886
