# static_c=1_k=2_n=500_b=-0.04_p=0.1
#
# N1	aoic	stdev
0	-0.622124	0.136325
5	-0.527047	0.145323
10	-0.430261	0.14315
15	-0.344854	0.139038
20	-0.249874	0.144618
25	-0.163814	0.147167
30	-0.0776107	0.141668
35	0.000573803	0.132099
40	0.0744612	0.133769
45	0.151892	0.132735
50	0.219437	0.125991
55	0.277042	0.12343
60	0.334272	0.117607
65	0.391573	0.114565
70	0.434528	0.106599
75	0.48141	0.10523
80	0.526485	0.10047
85	0.570512	0.0960704
90	0.606612	0.0930977
95	0.643054	0.0894103
100	0.679252	0.086346
105	0.709835	0.0787988
110	0.740091	0.0797372
115	0.769103	0.0701718
120	0.794489	0.0712503
125	0.815898	0.0685944
130	0.845241	0.0638227
135	0.867724	0.0594263
140	0.885159	0.0593709
145	0.906369	0.055258
150	0.925417	0.0527902
155	0.937922	0.0507149
160	0.953327	0.0483384
165	0.972523	0.0485655
170	0.987465	0.0451479
175	1.00005	0.0439235
180	1.01037	0.0405576
185	1.02632	0.0376051
190	1.03427	0.0374594
195	1.04771	0.034521
200	1.05814	0.0342536
205	1.06838	0.0323982
210	1.07683	0.0302193
215	1.08533	0.0294903
220	1.09362	0.0285272
225	1.10029	0.0258974
230	1.10883	0.0248673
235	1.11512	0.0226727
240	1.1229	0.0221236
245	1.12954	0.0209475
250	1.13458	0.0204897
255	1.1405	0.019512
260	1.14669	0.0180267
265	1.15285	0.0164283
270	1.15763	0.0160081
275	1.16284	0.01489
280	1.16795	0.0139343
285	1.17299	0.0125945
290	1.17675	0.0128075
295	1.18215	0.011063
300	1.18603	0.0103261
