# static_c=1_k=2_n=500_b=-0.04_p=0.9
#
# N1	aoic	stdev
0	-0.98044	0.272606
5	-0.895457	0.457603
10	-0.823831	0.554959
15	-0.629479	0.753888
20	-0.413362	0.876897
25	-0.102317	0.957823
30	0.294847	0.922006
35	0.539187	0.808469
40	0.784089	0.599486
45	0.894742	0.441663
50	0.988701	0.223483
55	1.01169	0.126577
60	1.024	0.0446962
65	1.02435	0.0872473
70	1.03307	0.0016639
75	1.03519	0.0524672
80	1.04043	0.00172306
85	1.04438	0.00162211
90	1.04808	0.00184005
95	1.05177	0.00176208
100	1.05546	0.00162255
105	1.05919	0.0016679
110	1.06281	0.00180542
115	1.06655	0.0017314
120	1.0702	0.00163482
125	1.07396	0.00172278
130	1.07737	0.00170569
135	1.08112	0.00167034
140	1.08464	0.00172238
145	1.08829	0.00172221
150	1.09186	0.00175253
155	1.09541	0.00177812
160	1.09894	0.0017134
165	1.10249	0.00167559
170	1.10597	0.00167529
175	1.10954	0.00174859
180	1.11291	0.001588
185	1.1165	0.00170053
190	1.11997	0.00164997
195	1.12344	0.00168596
200	1.12682	0.00168183
205	1.13029	0.00162569
210	1.13373	0.00159203
215	1.13708	0.00161333
220	1.14049	0.00162702
225	1.14387	0.00163356
230	1.14714	0.00164524
235	1.15059	0.00157818
240	1.15389	0.00157871
245	1.15727	0.00155774
250	1.16056	0.00157403
255	1.16388	0.00159528
260	1.16718	0.0014482
265	1.17055	0.00148033
270	1.17377	0.00146005
275	1.17704	0.0014163
280	1.18033	0.00148466
285	1.18359	0.00142001
290	1.18676	0.0013933
295	1.19005	0.00139619
300	1.19331	0.00131945
