# static_c=1_k=2_n=500_b=-0.04_p=0.5
#
# N1	aoic	stdev
0	-0.999407	0.110554
5	-0.955129	0.18597
10	-0.84331	0.360296
15	-0.674666	0.52021
20	-0.471328	0.627793
25	-0.188821	0.702106
30	0.101407	0.693792
35	0.385931	0.613489
40	0.626751	0.479511
45	0.74652	0.369512
50	0.846587	0.250561
55	0.895115	0.184538
60	0.92424	0.133826
65	0.959322	0.0670179
70	0.969213	0.0710725
75	0.975843	0.0600017
80	0.990385	0.047412
85	0.999347	0.0413859
90	1.00773	0.0379025
95	1.01607	0.0338866
100	1.02357	0.0308019
105	1.02917	0.0294282
110	1.03394	0.0278532
115	1.04126	0.0266388
120	1.04634	0.0257488
125	1.0545	0.0224126
130	1.05786	0.0220408
135	1.06343	0.021191
140	1.06932	0.0191431
145	1.07477	0.0178752
150	1.0792	0.0167325
155	1.08356	0.0167397
160	1.08807	0.0154355
165	1.0919	0.0156358
170	1.09676	0.0136672
175	1.10122	0.0138682
180	1.10564	0.0127743
185	1.10945	0.0125578
190	1.11409	0.0114006
195	1.11754	0.010824
200	1.12151	0.0106827
205	1.12536	0.0100669
210	1.12919	0.00971503
215	1.13326	0.00879066
220	1.1367	0.00870971
225	1.14079	0.00745471
230	1.14481	0.00707355
235	1.14857	0.0061905
240	1.15203	0.00620166
245	1.15541	0.00611948
250	1.15907	0.00585204
255	1.16253	0.00524065
260	1.16599	0.00515246
265	1.16913	0.00536217
270	1.17279	0.00517844
275	1.17634	0.004006
280	1.17949	0.00418619
285	1.18297	0.00342198
290	1.18616	0.00362783
295	1.1894	0.00327288
300	1.19296	0.00276165
