# static_c=1_k=2_n=500_b=-0.04_p=0.3
#
# N1	aoic	stdev
0	-0.903942	0.125114
5	-0.796308	0.174062
10	-0.666821	0.243781
15	-0.526578	0.289204
20	-0.377692	0.309513
25	-0.201857	0.334417
30	-0.0393916	0.332999
35	0.118076	0.327677
40	0.26096	0.293496
45	0.372163	0.260751
50	0.474215	0.237227
55	0.560183	0.213624
60	0.622507	0.185419
65	0.677768	0.158156
70	0.726835	0.140087
75	0.763171	0.125696
80	0.794329	0.112126
85	0.83127	0.0979617
90	0.85721	0.0893754
95	0.878326	0.0788249
100	0.902682	0.0729992
105	0.918287	0.067796
110	0.931422	0.0648356
115	0.94715	0.0604757
120	0.962438	0.0556664
125	0.975613	0.0514741
130	0.988566	0.0478468
135	0.997966	0.0463074
140	1.01251	0.0433091
145	1.02405	0.0391629
150	1.03181	0.0362315
155	1.03801	0.0370384
160	1.04768	0.0343395
165	1.05435	0.0334635
170	1.06331	0.0295105
175	1.0723	0.0273072
180	1.07807	0.0273875
185	1.08406	0.0259102
190	1.0925	0.0229448
195	1.09649	0.0229131
200	1.10215	0.0222787
205	1.10906	0.0200519
210	1.11541	0.0186081
215	1.11985	0.0181236
220	1.12485	0.0172307
225	1.12941	0.016101
230	1.1347	0.0152335
235	1.13925	0.0141914
240	1.14362	0.0137768
245	1.14809	0.0127669
250	1.15231	0.0117727
255	1.1568	0.011052
260	1.16042	0.0109447
265	1.16432	0.0106668
270	1.16836	0.0093772
275	1.17256	0.00842114
280	1.17599	0.00875455
285	1.18061	0.00705978
290	1.18423	0.00650538
295	1.18741	0.00650937
300	1.19101	0.00626127
