# static_c=1_k=4_n=500_b=-0.06_p=0.1
#
# N1	aoic	stdev
0	-0.960847	0.0629352
5	-0.884841	0.0884754
10	-0.8061	0.112301
15	-0.716001	0.127832
20	-0.618094	0.152803
25	-0.500303	0.163158
30	-0.384832	0.177647
35	-0.268885	0.184564
40	-0.139115	0.188817
45	-0.0234352	0.19341
50	0.0833005	0.188628
55	0.177915	0.187795
60	0.281833	0.170742
65	0.371437	0.157307
70	0.450364	0.150886
75	0.510238	0.134204
80	0.58623	0.127792
85	0.625223	0.116204
90	0.67899	0.108363
95	0.726512	0.0990474
100	0.76559	0.0990043
105	0.797837	0.0897981
110	0.830278	0.0808429
115	0.862478	0.0755016
120	0.888806	0.0727148
125	0.906564	0.0701174
130	0.932945	0.0649438
135	0.949186	0.0586165
140	0.968403	0.0572123
145	0.984822	0.0515131
150	0.999788	0.0474784
155	1.01431	0.0467485
160	1.02754	0.0429701
165	1.03822	0.0400261
170	1.04747	0.0367665
175	1.05921	0.0343735
180	1.06825	0.0318197
185	1.07505	0.0307896
190	1.08352	0.0290564
195	1.091	0.0259307
200	1.09822	0.0253751
205	1.10379	0.0231447
210	1.11098	0.0207035
215	1.11604	0.0198946
220	1.12113	0.0187699
225	1.12651	0.0176404
230	1.13085	0.0168627
235	1.1367	0.014398
240	1.14089	0.0125241
245	1.14498	0.0121263
250	1.14917	0.0113563
255	1.15403	0.00957837
260	1.15735	0.00908023
265	1.16123	0.00871038
270	1.16542	0.00746953
275	1.16948	0.00600366
280	1.17232	0.00687622
285	1.17599	0.00596327
290	1.17948	0.0055138
295	1.18332	0.00406714
300	1.18673	0.00361795
