# static_c=1_k=4_n=500_b=-0.06_p=0
#
# N1	aoic	stdev
0	-0.855576	0.0912571
5	-0.771586	0.094213
10	-0.684926	0.102191
15	-0.597831	0.108831
20	-0.505833	0.10136
25	-0.423254	0.10565
30	-0.331671	0.108112
35	-0.251351	0.107821
40	-0.165613	0.110593
45	-0.0826776	0.113388
50	-0.00788831	0.108725
55	0.0582198	0.107484
60	0.134177	0.110021
65	0.200171	0.104412
70	0.264545	0.104874
75	0.333271	0.107483
80	0.388302	0.101444
85	0.450866	0.0959062
90	0.506162	0.0951222
95	0.553861	0.0935443
100	0.605151	0.0880093
105	0.641592	0.0887804
110	0.687311	0.086666
115	0.721689	0.0821546
120	0.75732	0.0780303
125	0.791312	0.0766243
130	0.824515	0.0718867
135	0.851894	0.0672268
140	0.876328	0.0663419
145	0.89722	0.0643854
150	0.924227	0.0613354
155	0.943095	0.0603623
160	0.961701	0.0552277
165	0.984251	0.0517005
170	0.999319	0.0504037
175	1.01323	0.0467816
180	1.02623	0.0437024
185	1.04111	0.0404111
190	1.05232	0.0393396
195	1.06216	0.0371417
200	1.07226	0.0340022
205	1.08352	0.0325147
210	1.09183	0.0299566
215	1.0985	0.0284864
220	1.10764	0.0252481
225	1.11471	0.0232255
230	1.12095	0.0225813
235	1.12873	0.019099
240	1.13357	0.0189954
245	1.13864	0.0183112
250	1.14455	0.0156359
255	1.14947	0.0143987
260	1.15454	0.0125329
265	1.15879	0.0118576
270	1.16276	0.0108118
275	1.16703	0.00960994
280	1.17061	0.00962085
285	1.17463	0.00815659
290	1.17857	0.00724505
295	1.18216	0.00694824
300	1.18582	0.00585954
