# static_c=1_k=4_n=500_b=-0.06_p=0.3
#
# N1	aoic	stdev
0	-1.02557	0.0104171
5	-1.00479	0.0173663
10	-0.974802	0.0698625
15	-0.931892	0.118416
20	-0.875069	0.171542
25	-0.775216	0.27297
30	-0.581395	0.450483
35	-0.394067	0.534036
40	-0.12207	0.583436
45	0.182048	0.566631
50	0.43943	0.481844
55	0.623675	0.360592
60	0.747581	0.24954
65	0.828848	0.153635
70	0.866237	0.120022
75	0.896524	0.0952166
80	0.923663	0.0740243
85	0.94683	0.066271
90	0.958523	0.0578296
95	0.974385	0.0500476
100	0.986046	0.046852
105	0.997136	0.0461422
110	1.00798	0.0410473
115	1.0172	0.0370646
120	1.0263	0.035931
125	1.03443	0.0335901
130	1.04292	0.0285657
135	1.04877	0.0277428
140	1.05516	0.0264408
145	1.06176	0.0248437
150	1.06754	0.0231816
155	1.07373	0.0207116
160	1.0789	0.0194041
165	1.08463	0.0170762
170	1.08935	0.0173637
175	1.09387	0.0162015
180	1.09871	0.0140056
185	1.10279	0.0139199
190	1.10755	0.0121994
195	1.11175	0.0113942
200	1.11552	0.0107288
205	1.12016	0.00986771
210	1.12378	0.00884902
215	1.12776	0.00841842
220	1.13155	0.00811532
225	1.13539	0.00669913
230	1.13913	0.00652971
235	1.14297	0.00531983
240	1.14638	0.00579257
245	1.14992	0.00497121
250	1.15342	0.00471253
255	1.157	0.00385149
260	1.16068	0.00248496
265	1.16378	0.00364227
270	1.16731	0.00310174
275	1.17069	0.00262077
280	1.17388	0.00300154
285	1.17737	0.00201574
290	1.18071	0.00155106
295	1.18405	0.00125748
300	1.18722	0.00190335
