# static_c=1_k=4_n=500_b=-0.02_p=0.3
#
# N1	aoic	stdev
0	-0.76704	0.50474
5	-0.547733	0.641115
10	-0.284178	0.732377
15	0.0808588	0.726677
20	0.318388	0.677268
25	0.572967	0.548099
30	0.751829	0.371956
35	0.858115	0.225898
40	0.899021	0.159114
45	0.936435	0.0964939
50	0.959424	0.0568769
55	0.971173	0.0526062
60	0.985649	0.0460628
65	0.994634	0.0435129
70	1.00539	0.0372067
75	1.01511	0.0344803
80	1.02136	0.0326246
85	1.02975	0.0290863
90	1.03709	0.0261164
95	1.04301	0.0247672
100	1.04909	0.0226041
105	1.05523	0.0207194
110	1.06074	0.0195829
115	1.06551	0.017732
120	1.07078	0.0155954
125	1.07467	0.0162689
130	1.07921	0.0145757
135	1.08449	0.0128826
140	1.08883	0.0113677
145	1.09264	0.0111182
150	1.09704	0.0103124
155	1.10061	0.0100915
160	1.10499	0.00824492
165	1.10878	0.0080309
170	1.11216	0.00796801
175	1.11622	0.00708504
180	1.11964	0.00669743
185	1.12342	0.00604383
190	1.12694	0.0054597
195	1.13048	0.00496223
200	1.13409	0.00468996
205	1.13785	0.00329588
210	1.14108	0.00396261
215	1.14457	0.0032739
220	1.14806	0.00232495
225	1.15138	0.00272573
230	1.15463	0.00285604
235	1.15802	0.00254043
240	1.16134	0.0016099
245	1.16458	0.00200113
250	1.16788	0.002052
255	1.17111	0.00201579
260	1.17449	0.00144538
265	1.1777	0.00130823
270	1.18095	0.00117475
275	1.18417	0.00124347
280	1.18732	0.00154575
285	1.1906	0.000887156
290	1.19384	0.000714836
295	1.19692	0.0010692
300	1.20013	0.000672182
