# static_c=1_k=4_n=500_b=-0.02_p=0
#
# N1	aoic	stdev
0	-0.264421	0.147301
5	-0.177726	0.143686
10	-0.0911394	0.142047
15	-0.00714915	0.133739
20	0.0766717	0.132359
25	0.136603	0.123845
30	0.200846	0.126119
35	0.273683	0.120071
40	0.348871	0.120515
45	0.40303	0.11096
50	0.453156	0.106033
55	0.507733	0.10263
60	0.564467	0.0993628
65	0.605272	0.0994423
70	0.649075	0.0958578
75	0.694044	0.0895018
80	0.725123	0.0848479
85	0.769544	0.0818991
90	0.800701	0.0760396
95	0.82433	0.0729395
100	0.856129	0.0728825
105	0.881189	0.0676601
110	0.905901	0.0634116
115	0.929709	0.061448
120	0.950411	0.0575312
125	0.965998	0.0571046
130	0.982488	0.0525552
135	1.00043	0.0464667
140	1.01645	0.04369
145	1.02738	0.0424849
150	1.04053	0.0386341
155	1.04995	0.0382263
160	1.06048	0.0367997
165	1.07056	0.0327618
170	1.07867	0.0307421
175	1.08833	0.0274452
180	1.09508	0.0263355
185	1.10253	0.0247314
190	1.10924	0.0219737
195	1.11531	0.0198195
200	1.12113	0.0192449
205	1.12537	0.0184894
210	1.13137	0.0160268
215	1.13662	0.014391
220	1.14071	0.0134511
225	1.14571	0.0118646
230	1.14992	0.0112651
235	1.15409	0.00998405
240	1.15805	0.00939076
245	1.16191	0.00817934
250	1.16528	0.00848782
255	1.16979	0.00561228
260	1.17289	0.00643525
265	1.1765	0.00539769
270	1.18006	0.00444272
275	1.18341	0.00425932
280	1.18664	0.0039596
285	1.18999	0.0037192
290	1.19333	0.00309462
295	1.19675	0.00174896
300	1.19974	0.00269044
