# dynamic_c=1_k=2_n=100_b=-0.02_p=0.1
#
# N1	aoic	stdev
0	-0.516685	0.572278
1	-0.379663	0.570445
2	-0.210375	0.591828
3	-0.0911801	0.570391
4	0.0519574	0.539035
5	0.1892	0.518558
6	0.290746	0.498425
7	0.4155	0.461287
8	0.527595	0.415159
9	0.613037	0.385062
10	0.677368	0.361696
11	0.782674	0.30845
12	0.823088	0.287808
13	0.892899	0.228376
14	0.916475	0.211659
15	0.950588	0.18655
16	0.990904	0.134736
17	1.00052	0.135149
18	1.01659	0.116568
19	1.03503	0.0923089
20	1.0559	0.0612629
21	1.06026	0.0561698
22	1.06755	0.05356
23	1.0758	0.0383001
24	1.08236	0.028815
25	1.08865	0.0243386
26	1.09313	0.0192592
27	1.09784	0.0145667
28	1.10174	0.0141629
29	1.1044	0.0192338
30	1.10912	0.0118383
31	1.11332	0.0086248
32	1.1172	0.00489713
33	1.1206	0.00667918
34	1.124	0.00855518
35	1.12772	0.00453736
36	1.13128	0.00412586
37	1.13485	0.00229889
38	1.13832	0.00150436
39	1.14174	0.00285392
40	1.14524	0.00098882
41	1.1486	0.000954819
42	1.15191	0.00291412
43	1.15542	0.000974176
44	1.15874	0.000980671
45	1.16216	0.000975997
46	1.16546	0.00099623
47	1.16875	0.000980915
48	1.17208	0.00314268
49	1.17545	0.000926831
50	1.17879	0.000945655
51	1.18204	0.000982892
52	1.18532	0.00097872
53	1.18864	0.00094402
54	1.19194	0.000918115
55	1.19522	0.000932265
56	1.1985	0.000898088
57	1.20165	0.000915427
58	1.2049	0.000919555
59	1.20813	0.000872344
60	1.21135	0.00089991
