# dynamic_c=1_k=2_n=100_b=-0.02_p=0.7
#
# N1	aoic	stdev
0	-0.444889	0.907494
1	-0.281145	0.958848
2	-0.133167	0.979687
3	-0.0419722	0.978965
4	0.160872	0.964171
5	0.327865	0.921513
6	0.402209	0.890207
7	0.529711	0.82713
8	0.678779	0.725156
9	0.765984	0.645042
10	0.858325	0.537556
11	0.939512	0.409738
12	0.969329	0.352677
13	0.982874	0.327147
14	1.02181	0.22008
15	1.0378	0.16619
16	1.05006	0.116319
17	1.05873	0.0726493
18	1.06569	0.00100776
19	1.06943	0.0010031
20	1.07312	0.00105703
21	1.07692	0.00105288
22	1.08049	0.00104251
23	1.08418	0.00106356
24	1.08775	0.00105471
25	1.09142	0.00102355
26	1.09501	0.00106137
27	1.0986	0.00106122
28	1.1022	0.00107849
29	1.10579	0.00108282
30	1.10922	0.00105658
31	1.1128	0.0010606
32	1.11626	0.00103332
33	1.1198	0.00105987
34	1.12327	0.00104168
35	1.1268	0.00106573
36	1.13021	0.00103914
37	1.13378	0.00106683
38	1.13718	0.00110007
39	1.1406	0.00102857
40	1.14406	0.00103718
41	1.14741	0.00106797
42	1.15085	0.00102221
43	1.15426	0.00102609
44	1.15755	0.00104741
45	1.1609	0.00105755
46	1.16425	0.00103878
47	1.16761	0.00102941
48	1.17093	0.00101949
49	1.17428	0.00101329
50	1.17757	0.00102689
51	1.1808	0.000992028
52	1.18416	0.00098364
53	1.18737	0.000998458
54	1.19069	0.000956457
55	1.19399	0.000983773
56	1.19717	0.000934257
57	1.20039	0.000982146
58	1.2036	0.000938757
59	1.20685	0.000910603
60	1.21005	0.000920798
