# static_c=1_k=4_n=100_b=-0.1_p=0.9
#
# N1	aoic	stdev
0	-1.02438	0.187394
1	-1.01421	0.196875
2	-1.00736	0.186487
3	-0.988033	0.231567
4	-0.945827	0.335085
5	-0.908404	0.39684
6	-0.85878	0.469917
7	-0.773727	0.575821
8	-0.685593	0.659728
9	-0.55842	0.755446
10	-0.486617	0.788686
11	-0.314924	0.8641
12	-0.185679	0.892497
13	-0.0257462	0.909931
14	0.14079	0.901266
15	0.354984	0.855179
16	0.510596	0.786643
17	0.638792	0.704521
18	0.752496	0.604769
19	0.850581	0.49844
20	0.894692	0.437985
21	0.96694	0.293295
22	0.971996	0.299104
23	1.01833	0.159854
24	1.03758	0.0641754
25	1.03814	0.0891039
26	1.04408	0.0743508
27	1.05055	0.0371291
28	1.05467	0.0406938
29	1.05818	0.0440189
30	1.06349	0.00369077
31	1.0674	0.00356352
32	1.07107	0.0035915
33	1.075	0.00349394
34	1.07877	0.0034822
35	1.08241	0.00340181
36	1.08613	0.00350436
37	1.08978	0.00364392
38	1.09352	0.00355465
39	1.0972	0.00348389
40	1.10099	0.00344745
41	1.10441	0.00346773
42	1.10804	0.00337128
43	1.11186	0.00337174
44	1.11542	0.00339322
45	1.11882	0.00326738
46	1.12266	0.00322049
47	1.1262	0.00334709
48	1.12962	0.00334889
49	1.1331	0.00337226
50	1.13675	0.00319263
51	1.1402	0.00327999
52	1.14369	0.00307709
53	1.14717	0.00317012
54	1.1506	0.00311583
55	1.15405	0.00312168
56	1.15736	0.00303801
57	1.16086	0.00299262
58	1.16428	0.00299396
59	1.16768	0.00300403
60	1.17092	0.00286385
